TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DT,Lithology,Well
685.92,565.8609,17.9988,0.0635,0.0286,0.8344,7.4235,116.7057,2.7087,0.025,20000.0,11.4681,3.3381,64.1635,FILITO,3_BRSA_778_SE
685.93,541.8954,17.9287,0.0636,0.0286,0.8391,7.447,117.6644,2.7084,0.0244,20000.0,11.5412,3.3421,64.22,FILITO,3_BRSA_778_SE
685.94,563.178,18.3812,0.0601,0.0284,0.8263,7.4583,118.6231,2.708,0.0238,20000.0,11.6143,3.3462,64.2766,FILITO,3_BRSA_778_SE
685.95,568.3028,18.7707,0.0532,0.0302,0.8201,7.329,119.5818,2.7076,0.0232,20000.0,11.6875,3.3503,64.3332,FILITO,3_BRSA_778_SE
685.96,562.7615,18.8177,0.052,0.031,0.8168,7.3196,120.5405,2.7072,0.0227,20000.0,11.7606,3.3543,64.3898,FILITO,3_BRSA_778_SE
685.97,589.8289,19.167,0.0509,0.031,0.8122,7.305,121.4992,2.7068,0.0221,20000.0,11.8337,3.3584,64.4464,FILITO,3_BRSA_778_SE
685.98,599.9996,19.3298,0.048,0.0324,0.8144,7.2178,122.4579,2.7065,0.0215,20000.0,11.9068,3.3624,64.5029,FILITO,3_BRSA_778_SE
685.99,579.1466,18.9493,0.0514,0.033,0.8238,7.1574,123.4166,2.7061,0.0209,20000.0,11.98,3.3665,64.5595,FILITO,3_BRSA_778_SE
686.0,563.0528,18.5608,0.0548,0.0322,0.8318,7.2327,124.3753,2.7057,0.0203,20000.0,12.0531,3.3705,64.6161,FILITO,3_BRSA_778_SE
686.01,572.3252,18.4326,0.0584,0.0316,0.8341,7.2601,124.6801,2.706,0.02,19699.6229,12.0838,3.3732,64.6629,FILITO,3_BRSA_778_SE
686.02,557.7615,18.1343,0.0608,0.0313,0.8419,7.2986,124.9849,2.7062,0.0197,19399.2458,12.1146,3.376,64.7098,FILITO,3_BRSA_778_SE
686.03,537.2476,17.9118,0.0586,0.0316,0.8486,7.372,125.2898,2.7065,0.0193,19098.8687,12.1453,3.3787,64.7566,FILITO,3_BRSA_778_SE
686.04,571.09,18.301,0.0556,0.0316,0.843,7.4472,125.5946,2.7067,0.019,18798.4916,12.1761,3.3815,64.8035,FILITO,3_BRSA_778_SE
686.05,575.3582,18.3764,0.0518,0.0324,0.8454,7.383,125.8994,2.707,0.0187,18498.1145,12.2068,3.3842,64.8503,FILITO,3_BRSA_778_SE
686.06,583.5406,18.5502,0.0486,0.0322,0.8424,7.4436,126.2042,2.7073,0.0184,18197.7374,12.2375,3.387,64.8972,FILITO,3_BRSA_778_SE
686.07,571.054,18.3577,0.0482,0.0315,0.8436,7.4294,126.509,2.7075,0.0181,17897.3603,12.2683,3.3898,64.9441,FILITO,3_BRSA_778_SE
686.08,576.9879,18.4274,0.049,0.0306,0.834,7.4392,126.8139,2.7078,0.0177,17596.9832,12.299,3.3925,64.9909,FILITO,3_BRSA_778_SE
686.09,545.7204,17.9264,0.0535,0.0302,0.844,7.4526,127.1187,2.708,0.0174,17296.6061,12.3298,3.3953,65.0378,FILITO,3_BRSA_778_SE
686.1,537.12,17.6831,0.0602,0.0302,0.853,7.4789,127.4235,2.7083,0.0171,16996.229,12.3605,3.398,65.0846,FILITO,3_BRSA_778_SE
686.11,540.218,17.6752,0.0618,0.0304,0.8556,7.403,127.5187,2.7084,0.0167,15964.7871,12.3911,3.4002,65.1376,FILITO,3_BRSA_778_SE
686.12,562.9792,17.8942,0.0656,0.0299,0.8544,7.4482,127.614,2.7086,0.0164,14933.3452,12.4216,3.4024,65.1906,FILITO,3_BRSA_778_SE
686.13,584.4682,18.159,0.0678,0.0303,0.854,7.3662,127.7092,2.7087,0.016,13901.9033,12.4522,3.4047,65.2436,FILITO,3_BRSA_778_SE
686.14,576.9984,18.0363,0.0708,0.0309,0.8619,7.3081,127.8045,2.7089,0.0157,12870.4614,12.4828,3.4069,65.2966,FILITO,3_BRSA_778_SE
686.15,593.3228,18.304,0.0693,0.0306,0.8599,7.3051,127.8997,2.709,0.0153,11839.0195,12.5133,3.4091,65.3496,FILITO,3_BRSA_778_SE
686.16,594.1695,18.3372,0.0706,0.0316,0.8612,7.258,127.9949,2.7091,0.0149,10807.5776,12.5439,3.4113,65.4026,FILITO,3_BRSA_778_SE
686.17,563.8814,18.1067,0.069,0.0342,0.872,7.1053,128.0902,2.7093,0.0146,9776.1357,12.5745,3.4135,65.4556,FILITO,3_BRSA_778_SE
686.18,537.5212,17.9058,0.0656,0.0348,0.878,7.1902,128.1854,2.7094,0.0142,8744.6938,12.6051,3.4158,65.5086,FILITO,3_BRSA_778_SE
686.19,539.0361,17.9853,0.063,0.036,0.8751,7.1923,128.2807,2.7096,0.0139,7713.2519,12.6356,3.418,65.5616,FILITO,3_BRSA_778_SE
686.2,539.8753,17.9872,0.0607,0.0349,0.866,7.2474,128.3759,2.7097,0.0135,6681.81,12.6662,3.4202,65.6146,FILITO,3_BRSA_778_SE
686.21,542.9445,18.108,0.057,0.0344,0.8553,7.2782,128.0063,2.7104,0.0135,6153.4642,12.6995,3.4221,65.7344,FILITO,3_BRSA_778_SE
686.22,542.6364,18.0178,0.0567,0.0308,0.8458,7.4406,127.6367,2.7111,0.0135,5625.1184,12.7328,3.424,65.8541,FILITO,3_BRSA_778_SE
686.23,556.1902,18.282,0.054,0.0288,0.8378,7.4509,127.267,2.7118,0.0135,5096.7726,12.7661,3.4259,65.9739,FILITO,3_BRSA_778_SE
686.24,588.7362,18.7494,0.0541,0.0298,0.8264,7.4378,126.8974,2.7125,0.0135,4568.4268,12.7994,3.4278,66.0936,FILITO,3_BRSA_778_SE
686.25,619.0012,19.1359,0.0538,0.0308,0.8186,7.3936,126.5278,2.7133,0.0134,4040.081,12.8328,3.4297,66.2134,FILITO,3_BRSA_778_SE
686.26,650.7494,19.568,0.0518,0.0319,0.8197,7.3707,126.1582,2.714,0.0134,3511.7352,12.8661,3.4316,66.3332,FILITO,3_BRSA_778_SE
686.27,669.9572,19.8189,0.052,0.0326,0.8222,7.3547,125.7886,2.7147,0.0134,2983.3894,12.8994,3.4335,66.4529,FILITO,3_BRSA_778_SE
686.28,680.4914,19.9002,0.0558,0.0324,0.8194,7.3455,125.4189,2.7154,0.0134,2455.0436,12.9327,3.4354,66.5727,FILITO,3_BRSA_778_SE
686.29,653.836,19.3668,0.0604,0.032,0.8288,7.3661,125.0493,2.7161,0.0134,1926.6978,12.966,3.4373,66.6924,FILITO,3_BRSA_778_SE
686.3,601.8396,18.5816,0.0613,0.0301,0.8437,7.409,124.6797,2.7168,0.0134,1398.352,12.9993,3.4392,66.8122,FILITO,3_BRSA_778_SE
686.31,562.3344,17.9297,0.0706,0.03,0.854,7.4409,124.4929,2.7169,0.0137,1333.0347,12.9592,3.4382,66.8331,FILITO,3_BRSA_778_SE
686.32,530.1697,17.2926,0.0791,0.0296,0.858,7.3985,124.3061,2.717,0.0141,1267.7173,12.919,3.4372,66.854,FILITO,3_BRSA_778_SE
686.33,492.9418,16.7006,0.0839,0.0288,0.8628,7.4215,124.1194,2.7172,0.0145,1202.4,12.8789,3.4361,66.8749,FILITO,3_BRSA_778_SE
686.34,476.0989,16.3794,0.0846,0.0288,0.8658,7.3864,123.9326,2.7173,0.0148,1137.0826,12.8388,3.4351,66.8958,FILITO,3_BRSA_778_SE
686.35,457.6984,16.1567,0.0823,0.0288,0.8686,7.3828,123.7458,2.7174,0.0152,1071.7653,12.7986,3.4341,66.9167,FILITO,3_BRSA_778_SE
686.36,424.0224,15.7972,0.0768,0.029,0.876,7.321,123.559,2.7175,0.0155,1006.448,12.7585,3.4331,66.9375,FILITO,3_BRSA_778_SE
686.37,394.921,15.493,0.0716,0.0285,0.8802,7.339,123.3722,2.7176,0.0159,941.1306,12.7184,3.4321,66.9584,FILITO,3_BRSA_778_SE
686.38,400.4034,15.6044,0.0682,0.0291,0.8776,7.3162,123.1855,2.7178,0.0162,875.8133,12.6783,3.431,66.9793,FILITO,3_BRSA_778_SE
686.39,444.4952,15.9411,0.0698,0.0302,0.8606,7.2762,122.9987,2.7179,0.0166,810.4959,12.6381,3.43,67.0002,FILITO,3_BRSA_778_SE
686.4,486.0114,16.3298,0.0752,0.031,0.8429,7.2844,122.8119,2.718,0.0169,745.1786,12.598,3.429,67.0211,FILITO,3_BRSA_778_SE
686.41,525.3111,16.5638,0.08,0.0308,0.8374,7.3133,122.7757,2.7177,0.0173,714.5086,12.5317,3.4266,67.0209,FILITO,3_BRSA_778_SE
686.42,535.9722,16.3494,0.0836,0.03,0.8506,7.3708,122.7394,2.7174,0.0178,683.8385,12.4653,3.4242,67.0207,FILITO,3_BRSA_778_SE
686.43,547.1405,16.4361,0.0812,0.0304,0.8534,7.3681,122.7032,2.7171,0.0182,653.1685,12.399,3.4218,67.0205,FILITO,3_BRSA_778_SE
686.44,516.2195,16.1496,0.0761,0.0298,0.8616,7.3769,122.6669,2.7168,0.0186,622.4985,12.3326,3.4194,67.0203,FILITO,3_BRSA_778_SE
686.45,460.8728,15.4466,0.0764,0.0291,0.875,7.3574,122.6306,2.7165,0.0191,591.8284,12.2663,3.417,67.0202,FILITO,3_BRSA_778_SE
686.46,401.918,14.4566,0.0805,0.0279,0.8928,7.4396,122.5944,2.7162,0.0195,561.1584,12.2,3.4147,67.02,FILITO,3_BRSA_778_SE
686.47,369.873,13.9118,0.0853,0.029,0.903,7.3514,122.5581,2.7159,0.0199,530.4884,12.1336,3.4123,67.0198,FILITO,3_BRSA_778_SE
686.48,341.2671,13.4046,0.0917,0.029,0.9132,7.3557,122.5219,2.7156,0.0203,499.8184,12.0673,3.4099,67.0196,FILITO,3_BRSA_778_SE
686.49,341.0702,12.9386,0.1042,0.03,0.917,7.2928,122.4856,2.7153,0.0208,469.1483,12.0009,3.4075,67.0194,FILITO,3_BRSA_778_SE
686.5,358.5747,12.9228,0.1078,0.0314,0.9181,7.2358,122.4494,2.715,0.0212,438.4783,11.9346,3.4051,67.0192,FILITO,3_BRSA_778_SE
686.51,379.4449,13.185,0.105,0.0332,0.919,7.116,122.7449,2.7149,0.0219,423.0396,11.9342,3.4018,67.0151,FILITO,3_BRSA_778_SE
686.52,387.4813,13.5425,0.102,0.0325,0.9142,7.1958,123.0404,2.7148,0.0226,407.6009,11.9338,3.3984,67.0109,FILITO,3_BRSA_778_SE
686.53,395.4224,13.7983,0.0979,0.0334,0.9064,7.1302,123.336,2.7148,0.0233,392.1622,11.9334,3.3951,67.0068,FILITO,3_BRSA_778_SE
686.54,394.2956,13.8068,0.0958,0.0322,0.9067,7.2276,123.6315,2.7147,0.024,376.7235,11.933,3.3918,67.0026,FILITO,3_BRSA_778_SE
686.55,363.2739,13.4082,0.0939,0.0316,0.9182,7.2854,123.927,2.7146,0.0247,361.2848,11.9327,3.3885,66.9985,FILITO,3_BRSA_778_SE
686.56,343.0313,13.0126,0.0966,0.0327,0.9226,7.2038,124.2225,2.7145,0.0254,345.8461,11.9323,3.3851,66.9944,FILITO,3_BRSA_778_SE
686.57,331.4324,12.7166,0.0979,0.0327,0.927,7.1752,124.518,2.7144,0.0261,330.4074,11.9319,3.3818,66.9902,FILITO,3_BRSA_778_SE
686.58,325.0203,12.4794,0.1014,0.0332,0.9326,7.2007,124.8136,2.7144,0.0268,314.9687,11.9315,3.3785,66.9861,FILITO,3_BRSA_778_SE
686.59,347.9221,12.8426,0.1034,0.0348,0.9278,7.1305,125.1091,2.7143,0.0275,299.53,11.9311,3.3751,66.9819,FILITO,3_BRSA_778_SE
686.6,369.767,13.4262,0.0981,0.0361,0.9222,7.1369,125.4046,2.7142,0.0282,284.0913,11.9307,3.3718,66.9778,FILITO,3_BRSA_778_SE
686.61,400.3618,14.0763,0.0962,0.0366,0.9164,7.2488,125.9289,2.7131,0.0293,271.4024,11.9141,3.3649,66.9705,FILITO,3_BRSA_778_SE
686.62,414.953,14.4084,0.0947,0.0388,0.9176,7.1877,126.4532,2.712,0.0303,258.7134,11.8976,3.358,66.9632,FILITO,3_BRSA_778_SE
686.63,460.5822,15.0236,0.0912,0.0397,0.9122,7.2,126.9775,2.711,0.0314,246.0245,11.881,3.351,66.9559,FILITO,3_BRSA_778_SE
686.64,468.6078,15.1117,0.0873,0.0407,0.9113,7.1899,127.5018,2.7099,0.0325,233.3355,11.8645,3.3441,66.9486,FILITO,3_BRSA_778_SE
686.65,467.9913,15.1668,0.085,0.043,0.9124,7.1016,128.0261,2.7088,0.0335,220.6466,11.8479,3.3372,66.9414,FILITO,3_BRSA_778_SE
686.66,454.7058,14.983,0.0866,0.042,0.914,7.1218,128.5504,2.7077,0.0346,207.9577,11.8313,3.3303,66.9341,FILITO,3_BRSA_778_SE
686.67,456.6528,14.905,0.0878,0.0409,0.9114,7.1282,129.0747,2.7066,0.0357,195.2687,11.8148,3.3234,66.9268,FILITO,3_BRSA_778_SE
686.68,458.7334,14.9194,0.0891,0.0403,0.9086,7.1202,129.599,2.7056,0.0368,182.5798,11.7982,3.3164,66.9195,FILITO,3_BRSA_778_SE
686.69,435.7812,14.8688,0.0886,0.0389,0.9131,7.1164,130.1233,2.7045,0.0378,169.8908,11.7817,3.3095,66.9122,FILITO,3_BRSA_778_SE
686.7,437.6758,14.9139,0.0904,0.036,0.9152,7.2356,130.6476,2.7034,0.0389,157.2019,11.7651,3.3026,66.9049,FILITO,3_BRSA_778_SE
686.71,445.6053,14.8995,0.0903,0.035,0.9162,7.2008,130.7071,2.7026,0.0391,154.8198,11.7426,3.3017,66.8793,FILITO,3_BRSA_778_SE
686.72,448.326,14.8682,0.0934,0.0349,0.918,7.2314,130.7665,2.7018,0.0393,152.4378,11.7201,3.3007,66.8537,FILITO,3_BRSA_778_SE
686.73,447.318,15.0334,0.0946,0.0356,0.9213,7.2332,130.826,2.701,0.0395,150.0557,11.6976,3.2998,66.8281,FILITO,3_BRSA_778_SE
686.74,466.0555,15.2748,0.094,0.0359,0.9202,7.2484,130.8854,2.7002,0.0397,147.6736,11.6751,3.2989,66.8025,FILITO,3_BRSA_778_SE
686.75,480.0276,15.4082,0.0918,0.0358,0.9174,7.2002,130.9449,2.6994,0.0399,145.2916,11.6527,3.298,66.7768,FILITO,3_BRSA_778_SE
686.76,487.0276,15.5644,0.0857,0.0334,0.914,7.3426,131.0044,2.6986,0.0401,142.9095,11.6302,3.297,66.7512,FILITO,3_BRSA_778_SE
686.77,480.052,15.8922,0.0779,0.0344,0.91,7.297,131.0638,2.6978,0.0403,140.5274,11.6077,3.2961,66.7256,FILITO,3_BRSA_778_SE
686.78,482.1076,16.1145,0.0712,0.0348,0.9005,7.3019,131.1233,2.697,0.0405,138.1453,11.5852,3.2952,66.7,FILITO,3_BRSA_778_SE
686.79,463.8682,15.976,0.0672,0.0343,0.8911,7.3307,131.1827,2.6962,0.0407,135.7633,11.5627,3.2942,66.6744,FILITO,3_BRSA_778_SE
686.8,455.6882,16.129,0.0621,0.0328,0.8842,7.4016,131.2422,2.6954,0.0409,133.3812,11.5402,3.2933,66.6488,FILITO,3_BRSA_778_SE
686.81,454.9043,16.3406,0.0606,0.0324,0.8788,7.357,131.0318,2.6949,0.0409,132.3454,11.5249,3.2957,66.6182,FILITO,3_BRSA_778_SE
686.82,469.0802,16.3913,0.0625,0.0314,0.8768,7.3514,130.8213,2.6944,0.0408,131.3096,11.5095,3.298,66.5876,FILITO,3_BRSA_778_SE
686.83,469.2988,16.2773,0.0628,0.0308,0.8759,7.3211,130.6109,2.6939,0.0408,130.2738,11.4941,3.3004,66.5569,FILITO,3_BRSA_778_SE
686.84,474.0872,16.413,0.0596,0.0311,0.8714,7.2466,130.4005,2.6934,0.0408,129.238,11.4788,3.3028,66.5263,FILITO,3_BRSA_778_SE
686.85,486.775,16.6572,0.0616,0.031,0.865,7.2376,130.19,2.6928,0.0407,128.2021,11.4634,3.3052,66.4957,FILITO,3_BRSA_778_SE
686.86,511.5932,16.8751,0.0658,0.031,0.8623,7.2286,129.9796,2.6923,0.0407,127.1663,11.4481,3.3075,66.4651,FILITO,3_BRSA_778_SE
686.87,535.0023,17.2928,0.0666,0.0309,0.8524,7.2854,129.7692,2.6918,0.0407,126.1305,11.4327,3.3099,66.4345,FILITO,3_BRSA_778_SE
686.88,552.6487,17.7246,0.0657,0.0306,0.8426,7.2884,129.5588,2.6913,0.0407,125.0947,11.4174,3.3123,66.4038,FILITO,3_BRSA_778_SE
686.89,577.4096,18.0664,0.0674,0.03,0.8317,7.3159,129.3483,2.6908,0.0406,124.0589,11.402,3.3146,66.3732,FILITO,3_BRSA_778_SE
686.9,569.3488,17.7823,0.0696,0.0293,0.8308,7.3391,129.1379,2.6903,0.0406,123.0231,11.3867,3.317,66.3426,FILITO,3_BRSA_778_SE
686.91,551.477,17.5076,0.0696,0.0286,0.8324,7.3802,129.0084,2.6887,0.0393,124.027,11.4404,3.3329,66.2889,FILITO,3_BRSA_778_SE
686.92,515.4107,17.0238,0.0688,0.0274,0.8416,7.467,128.8789,2.687,0.038,125.0309,11.4941,3.3489,66.2352,FILITO,3_BRSA_778_SE
686.93,484.7412,16.4964,0.0718,0.0272,0.859,7.4636,128.7494,2.6854,0.0367,126.0348,11.5479,3.3648,66.1815,FILITO,3_BRSA_778_SE
686.94,447.3753,15.833,0.0767,0.0266,0.8804,7.5187,128.6199,2.6837,0.0354,127.0387,11.6016,3.3808,66.1278,FILITO,3_BRSA_778_SE
686.95,443.3136,15.7166,0.0775,0.0264,0.8839,7.525,128.4903,2.6821,0.034,128.0426,11.6553,3.3968,66.074,FILITO,3_BRSA_778_SE
686.96,449.6768,15.859,0.0752,0.027,0.8806,7.5351,128.3608,2.6805,0.0327,129.0465,11.709,3.4127,66.0203,FILITO,3_BRSA_778_SE
686.97,466.1846,16.0882,0.0743,0.0288,0.8716,7.4202,128.2313,2.6788,0.0314,130.0504,11.7627,3.4287,65.9666,FILITO,3_BRSA_778_SE
686.98,469.2988,16.0932,0.073,0.0291,0.8725,7.4512,128.1018,2.6772,0.0301,131.0543,11.8165,3.4446,65.9129,FILITO,3_BRSA_778_SE
686.99,461.431,16.0167,0.0708,0.0304,0.8718,7.356,127.9723,2.6755,0.0288,132.0582,11.8702,3.4606,65.8592,FILITO,3_BRSA_778_SE
687.0,478.5804,16.4292,0.0672,0.0316,0.8606,7.3123,127.8428,2.6739,0.0275,133.0621,11.9239,3.4765,65.8055,FILITO,3_BRSA_778_SE
687.01,497.5756,16.7798,0.0667,0.0334,0.8488,7.1674,127.8698,2.6735,0.0266,135.3082,11.957,3.4885,65.7814,FILITO,3_BRSA_778_SE
687.02,509.7976,16.947,0.0708,0.0326,0.842,7.1547,127.8967,2.6731,0.0257,137.5542,11.9901,3.5006,65.7574,FILITO,3_BRSA_778_SE
687.03,507.04,16.939,0.0741,0.0329,0.8393,7.1481,127.9237,2.6727,0.0248,139.8003,12.0233,3.5126,65.7333,FILITO,3_BRSA_778_SE
687.04,532.2022,17.4182,0.0734,0.0322,0.8354,7.2528,127.9506,2.6723,0.0239,142.0463,12.0564,3.5247,65.7093,FILITO,3_BRSA_778_SE
687.05,555.7204,17.6962,0.0744,0.0321,0.8402,7.2561,127.9776,2.672,0.0231,144.2924,12.0895,3.5367,65.6852,FILITO,3_BRSA_778_SE
687.06,548.3401,17.374,0.0804,0.0311,0.8526,7.3282,128.0046,2.6716,0.0222,146.5385,12.1226,3.5488,65.6611,FILITO,3_BRSA_778_SE
687.07,527.1798,17.0066,0.0814,0.0313,0.8648,7.3814,128.0315,2.6712,0.0213,148.7845,12.1557,3.5609,65.6371,FILITO,3_BRSA_778_SE
687.08,519.4041,16.9633,0.079,0.0329,0.8704,7.3105,128.0585,2.6708,0.0204,151.0306,12.1889,3.5729,65.613,FILITO,3_BRSA_778_SE
687.09,521.2403,16.9908,0.0811,0.0332,0.8742,7.3056,128.0854,2.6704,0.0195,153.2766,12.222,3.585,65.589,FILITO,3_BRSA_778_SE
687.1,523.8195,17.0443,0.0825,0.0354,0.8755,7.235,128.1124,2.67,0.0186,155.5227,12.2551,3.597,65.5649,FILITO,3_BRSA_778_SE
687.11,543.421,17.4438,0.0778,0.0358,0.8674,7.26,128.131,2.6699,0.0178,159.6089,12.2338,3.6095,65.5217,FILITO,3_BRSA_778_SE
687.12,581.2922,18.0916,0.0723,0.0354,0.8539,7.2626,128.1497,2.6699,0.017,163.6951,12.2125,3.622,65.4786,FILITO,3_BRSA_778_SE
687.13,598.7677,18.4145,0.0716,0.0325,0.8412,7.3892,128.1683,2.6698,0.0161,167.7813,12.1911,3.6346,65.4354,FILITO,3_BRSA_778_SE
687.14,629.1304,18.7321,0.0684,0.0315,0.8248,7.3572,128.187,2.6697,0.0153,171.8675,12.1698,3.6471,65.3923,FILITO,3_BRSA_778_SE
687.15,636.3104,18.8988,0.0626,0.0296,0.8129,7.4376,128.2056,2.6697,0.0145,175.9536,12.1485,3.6596,65.3491,FILITO,3_BRSA_778_SE
687.16,628.2645,18.8872,0.0584,0.0298,0.8084,7.3588,128.2243,2.6696,0.0137,180.0398,12.1272,3.6721,65.3059,FILITO,3_BRSA_778_SE
687.17,600.5276,18.6048,0.059,0.0285,0.8191,7.4418,128.2429,2.6695,0.0129,184.126,12.1059,3.6846,65.2628,FILITO,3_BRSA_778_SE
687.18,607.6608,18.5882,0.0619,0.0296,0.8191,7.3432,128.2616,2.6694,0.012,188.2122,12.0845,3.6972,65.2196,FILITO,3_BRSA_778_SE
687.19,607.8673,18.5968,0.0608,0.0302,0.817,7.3395,128.2803,2.6694,0.0112,192.2984,12.0632,3.7097,65.1765,FILITO,3_BRSA_778_SE
687.2,616.3986,18.6256,0.0609,0.0318,0.8098,7.204,128.2989,2.6693,0.0104,196.3846,12.0419,3.7222,65.1333,FILITO,3_BRSA_778_SE
687.21,630.7739,18.884,0.0622,0.0303,0.7964,7.3503,128.5077,2.6699,0.0094,216.4394,11.9119,3.7417,65.0046,FILITO,3_BRSA_778_SE
687.22,657.9146,19.3742,0.0634,0.0308,0.7782,7.2924,128.7164,2.6706,0.0084,236.4942,11.7819,3.7611,64.8759,FILITO,3_BRSA_778_SE
687.23,656.4474,19.4516,0.059,0.0294,0.7779,7.3988,128.9252,2.6712,0.0074,256.5491,11.6519,3.7806,64.7473,FILITO,3_BRSA_778_SE
687.24,634.9276,19.2556,0.0586,0.0287,0.7855,7.3914,129.1339,2.6718,0.0064,276.6039,11.5219,3.8001,64.6186,FILITO,3_BRSA_778_SE
687.25,631.6823,19.3236,0.061,0.0276,0.7792,7.4833,129.3427,2.6724,0.0054,296.6587,11.392,3.8196,64.4899,FILITO,3_BRSA_778_SE
687.26,635.8646,19.3639,0.0606,0.0283,0.7808,7.4347,129.5515,2.6731,0.0043,316.7135,11.262,3.839,64.3612,FILITO,3_BRSA_778_SE
687.27,656.1586,19.545,0.0576,0.028,0.7756,7.4795,129.7602,2.6737,0.0033,336.7683,11.132,3.8585,64.2325,FILITO,3_BRSA_778_SE
687.28,677.4504,19.8561,0.0577,0.0282,0.7677,7.4558,129.969,2.6743,0.0023,356.8232,11.002,3.878,64.1039,FILITO,3_BRSA_778_SE
687.29,709.0386,20.3364,0.0549,0.0274,0.7497,7.568,130.1777,2.675,0.0013,376.878,10.872,3.8974,63.9752,FILITO,3_BRSA_778_SE
687.3,726.3257,20.5149,0.0515,0.028,0.7446,7.4935,130.3865,2.6756,0.0003,396.9328,10.742,3.9169,63.8465,FILITO,3_BRSA_778_SE
687.31,708.8442,20.349,0.0498,0.0272,0.7538,7.5264,130.1508,2.6766,0.0003,421.0989,10.6875,3.9207,63.7945,FILITO,3_BRSA_778_SE
687.32,671.4094,19.8707,0.0531,0.0266,0.7645,7.5306,129.915,2.6777,0.0003,445.2651,10.633,3.9245,63.7425,FILITO,3_BRSA_778_SE
687.33,606.7172,18.9292,0.0564,0.0271,0.7798,7.441,129.6793,2.6788,0.0003,469.4312,10.5785,3.9284,63.6905,FILITO,3_BRSA_778_SE
687.34,568.3972,18.2016,0.0559,0.0281,0.7864,7.3431,129.4436,2.6798,0.0003,493.5974,10.524,3.9322,63.6385,FILITO,3_BRSA_778_SE
687.35,562.9878,18.0519,0.0566,0.0272,0.7959,7.4278,129.2078,2.6809,0.0003,517.7635,10.4695,3.936,63.5865,FILITO,3_BRSA_778_SE
687.36,576.5014,18.1154,0.0567,0.0278,0.8065,7.3671,128.9721,2.6819,0.0003,541.9296,10.4151,3.9398,63.5346,FILITO,3_BRSA_778_SE
687.37,611.6414,18.3906,0.0551,0.0288,0.8097,7.3528,128.7364,2.683,0.0003,566.0958,10.3606,3.9436,63.4826,FILITO,3_BRSA_778_SE
687.38,661.0023,19.1864,0.0499,0.0294,0.8064,7.409,128.5007,2.684,0.0003,590.2619,10.3061,3.9475,63.4306,FILITO,3_BRSA_778_SE
687.39,699.005,19.8968,0.047,0.0308,0.8004,7.3703,128.2649,2.6851,0.0003,614.4281,10.2516,3.9513,63.3786,FILITO,3_BRSA_778_SE
687.4,713.7883,20.2775,0.0474,0.0308,0.7958,7.4082,128.0292,2.6861,0.0003,638.5942,10.1971,3.9551,63.3266,FILITO,3_BRSA_778_SE
687.41,713.6404,20.465,0.0448,0.0314,0.7944,7.4698,127.8672,2.687,0.0004,686.8066,10.1987,3.9536,63.2962,FILITO,3_BRSA_778_SE
687.42,694.3641,20.36,0.0427,0.0316,0.7962,7.4285,127.7052,2.6878,0.0005,735.019,10.2004,3.952,63.2658,FILITO,3_BRSA_778_SE
687.43,637.366,19.6213,0.0438,0.0309,0.8124,7.4512,127.5433,2.6887,0.0006,783.2313,10.202,3.9505,63.2354,FILITO,3_BRSA_778_SE
687.44,596.269,18.9018,0.0458,0.0303,0.8262,7.4886,127.3813,2.6896,0.0007,831.4437,10.2037,3.9489,63.205,FILITO,3_BRSA_778_SE
687.45,554.0176,18.1181,0.0494,0.0312,0.8384,7.4134,127.2193,2.6905,0.0008,879.6561,10.2054,3.9473,63.1746,FILITO,3_BRSA_778_SE
687.46,526.4563,17.6839,0.0521,0.03,0.8468,7.4286,127.0573,2.6913,0.0008,927.8685,10.207,3.9458,63.1442,FILITO,3_BRSA_778_SE
687.47,509.0898,17.3446,0.0586,0.0297,0.8464,7.4192,126.8953,2.6922,0.0009,976.0809,10.2087,3.9442,63.1138,FILITO,3_BRSA_778_SE
687.48,520.8579,17.588,0.0598,0.0296,0.83,7.4307,126.7334,2.6931,0.001,1024.2932,10.2103,3.9427,63.0834,FILITO,3_BRSA_778_SE
687.49,536.1345,17.786,0.0626,0.0292,0.8118,7.4056,126.5714,2.6939,0.0011,1072.5056,10.212,3.9411,63.053,FILITO,3_BRSA_778_SE
687.5,543.4696,17.8538,0.0606,0.0272,0.8078,7.5103,126.4094,2.6948,0.0012,1120.718,10.2136,3.9396,63.0226,FILITO,3_BRSA_778_SE
687.51,528.9831,17.5605,0.0624,0.0284,0.8272,7.4124,126.1357,2.6965,0.0015,1463.0614,10.247,3.9228,62.9972,FILITO,3_BRSA_778_SE
687.52,500.7421,17.0966,0.0606,0.0296,0.8498,7.379,125.862,2.6982,0.0019,1805.4048,10.2804,3.9061,62.9718,FILITO,3_BRSA_778_SE
687.53,491.2446,16.7288,0.0618,0.0296,0.863,7.325,125.5884,2.7,0.0022,2147.7482,10.3137,3.8893,62.9463,FILITO,3_BRSA_778_SE
687.54,476.0242,16.5541,0.0611,0.0301,0.8699,7.3282,125.3147,2.7017,0.0026,2490.0916,10.3471,3.8725,62.9209,FILITO,3_BRSA_778_SE
687.55,455.5992,16.2926,0.0629,0.0322,0.8723,7.177,125.041,2.7034,0.0029,2832.435,10.3805,3.8558,62.8955,FILITO,3_BRSA_778_SE
