TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
248.04,102.0843,7.442,0.1488,0.0262,0.9515,7.5666,99.9506,2.2461,-0.0118,3.1153,0.2992,3.4929,108.7252,ARENITO,3_BRSA_897_SE
248.05,104.3538,7.681,0.1387,0.0252,0.948,7.6068,100.3131,2.2469,-0.0118,3.1135,0.3011,3.5044,108.7841,SILTITO,3_BRSA_897_SE
248.06,108.17,7.9045,0.1325,0.0249,0.9413,7.5932,100.6757,2.2476,-0.0117,3.1117,0.3029,3.5158,108.843,SILTITO,3_BRSA_897_SE
248.07,107.9728,7.96,0.1278,0.025,0.9303,7.5804,101.0383,2.2483,-0.0117,3.1099,0.3048,3.5273,108.902,SILTITO,3_BRSA_897_SE
248.08,106.8995,7.8922,0.13,0.0258,0.9174,7.5182,101.4009,2.2491,-0.0117,3.1081,0.3066,3.5387,108.9609,SILTITO,3_BRSA_897_SE
248.09,106.22,7.7946,0.1343,0.0269,0.9094,7.4556,101.7634,2.2498,-0.0116,3.1062,0.3085,3.5501,109.0198,SILTITO,3_BRSA_897_SE
248.1,118.7202,8.1935,0.1305,0.0272,0.8894,7.4416,102.126,2.2505,-0.0116,3.1044,0.3103,3.5616,109.0787,SILTITO,3_BRSA_897_SE
248.11,132.3888,8.6268,0.1224,0.026,0.8678,7.532,102.3746,2.2505,-0.0116,3.0963,0.311,3.5676,109.1133,SILTITO,3_BRSA_897_SE
248.12,141.6791,8.844,0.1219,0.0266,0.843,7.5038,102.6233,2.2505,-0.0116,3.0882,0.3117,3.5736,109.1478,SILTITO,3_BRSA_897_SE
248.13,151.8118,9.1248,0.1231,0.027,0.8114,7.4781,102.8719,2.2504,-0.0115,3.0801,0.3123,3.5797,109.1824,SILTITO,3_BRSA_897_SE
248.14,161.9918,9.4482,0.1188,0.027,0.789,7.4816,103.1205,2.2504,-0.0115,3.072,0.313,3.5857,109.2169,SILTITO,3_BRSA_897_SE
248.15,167.1334,9.5971,0.1168,0.0264,0.7996,7.5155,103.3691,2.2504,-0.0115,3.0639,0.3137,3.5918,109.2515,SILTITO,3_BRSA_897_SE
248.16,160.8744,9.3906,0.1246,0.027,0.8081,7.4844,103.6178,2.2503,-0.0115,3.0558,0.3143,3.5978,109.2861,SILTITO,3_BRSA_897_SE
248.17,158.3287,9.3306,0.1276,0.0268,0.8165,7.504,103.8664,2.2503,-0.0114,3.0477,0.315,3.6039,109.3206,SILTITO,3_BRSA_897_SE
248.18,161.1364,9.4987,0.1238,0.0264,0.8236,7.5138,104.115,2.2503,-0.0114,3.0396,0.3156,3.6099,109.3552,SILTITO,3_BRSA_897_SE
248.19,161.9991,9.5857,0.1184,0.026,0.8256,7.531,104.3636,2.2502,-0.0114,3.0315,0.3163,3.616,109.3897,SILTITO,3_BRSA_897_SE
248.2,169.5153,9.8931,0.1162,0.0256,0.8107,7.56,104.6123,2.2502,-0.0114,3.0234,0.317,3.622,109.4243,SILTITO,3_BRSA_897_SE
248.21,176.1407,10.2174,0.1073,0.0244,0.8035,7.6332,104.9714,2.2483,-0.0114,2.9949,0.317,3.6176,109.4403,SILTITO,3_BRSA_897_SE
248.22,186.8662,10.6099,0.0966,0.0238,0.8009,7.6627,105.3305,2.2464,-0.0115,2.9663,0.3171,3.6131,109.4564,SILTITO,3_BRSA_897_SE
248.23,196.1585,10.8976,0.092,0.0237,0.787,7.6742,105.6896,2.2445,-0.0115,2.9378,0.3172,3.6087,109.4725,SILTITO,3_BRSA_897_SE
248.24,203.2953,11.1126,0.0917,0.0237,0.7762,7.6666,106.0488,2.2427,-0.0116,2.9092,0.3173,3.6042,109.4886,SILTITO,3_BRSA_897_SE
248.25,208.8933,11.3095,0.0858,0.0234,0.7864,7.6864,106.4079,2.2408,-0.0116,2.8807,0.3173,3.5998,109.5047,SILTITO,3_BRSA_897_SE
248.26,220.1364,11.5041,0.0849,0.0234,0.7902,7.6974,106.767,2.2389,-0.0117,2.8522,0.3174,3.5954,109.5208,SILTITO,3_BRSA_897_SE
248.27,217.9728,11.4365,0.0885,0.0229,0.7926,7.7254,107.1261,2.237,-0.0118,2.8236,0.3175,3.5909,109.5369,SILTITO,3_BRSA_897_SE
248.28,204.7962,11.0744,0.0914,0.0238,0.808,7.6675,107.4852,2.2351,-0.0118,2.7951,0.3176,3.5865,109.5529,SILTITO,3_BRSA_897_SE
248.29,188.4988,10.6569,0.0912,0.0244,0.8286,7.6352,107.8444,2.2332,-0.0119,2.7665,0.3177,3.5821,109.569,SILTITO,3_BRSA_897_SE
248.3,178.315,10.3342,0.0981,0.0248,0.8386,7.604,108.2035,2.2313,-0.0119,2.738,0.3177,3.5776,109.5851,SILTITO,3_BRSA_897_SE
248.31,162.3535,9.8776,0.1079,0.0252,0.8496,7.579,108.1672,2.2309,-0.0119,2.7239,0.3196,3.5733,109.6015,SILTITO,3_BRSA_897_SE
248.32,145.8598,9.3513,0.1174,0.0262,0.858,7.5134,108.1309,2.2305,-0.0119,2.7098,0.3215,3.5691,109.6179,SILTITO,3_BRSA_897_SE
248.33,146.3915,9.2074,0.1229,0.0266,0.8426,7.5124,108.0947,2.23,-0.0118,2.6957,0.3234,3.5648,109.6342,SILTITO,3_BRSA_897_SE
248.34,149.4918,9.2405,0.1261,0.0278,0.8174,7.4462,108.0584,2.2296,-0.0118,2.6816,0.3252,3.5605,109.6506,SILTITO,3_BRSA_897_SE
248.35,150.5359,9.1942,0.1294,0.0286,0.7994,7.4048,108.0222,2.2291,-0.0117,2.6675,0.3271,3.5562,109.667,SILTITO,3_BRSA_897_SE
248.36,155.3255,9.314,0.1238,0.0288,0.8008,7.4012,107.9859,2.2287,-0.0117,2.6534,0.329,3.5519,109.6834,SILTITO,3_BRSA_897_SE
248.37,159.2403,9.4796,0.1158,0.0278,0.8055,7.4532,107.9497,2.2282,-0.0117,2.6393,0.3309,3.5477,109.6997,SILTITO,3_BRSA_897_SE
248.38,165.1841,9.7606,0.1087,0.0266,0.798,7.497,107.9134,2.2278,-0.0116,2.6252,0.3328,3.5434,109.7161,SILTITO,3_BRSA_897_SE
248.39,178.5632,10.1617,0.101,0.0254,0.792,7.5552,107.8771,2.2273,-0.0116,2.6112,0.3346,3.5391,109.7325,SILTITO,3_BRSA_897_SE
248.4,192.1928,10.566,0.094,0.0246,0.7919,7.6062,107.8409,2.2269,-0.0116,2.5971,0.3365,3.5348,109.7489,SILTITO,3_BRSA_897_SE
248.41,209.7718,11.0857,0.0877,0.0244,0.7808,7.6284,107.758,2.2265,-0.0114,2.5862,0.3363,3.5319,109.9391,SILTITO,3_BRSA_897_SE
248.42,217.2227,11.3424,0.0848,0.0244,0.7742,7.6446,107.6751,2.2262,-0.0113,2.5754,0.336,3.529,110.1294,SILTITO,3_BRSA_897_SE
248.43,228.2672,11.6774,0.0838,0.0237,0.7776,7.6968,107.5922,2.2259,-0.0112,2.5646,0.3358,3.5262,110.3197,SILTITO,3_BRSA_897_SE
248.44,220.0108,11.4438,0.0876,0.0233,0.7867,7.7271,107.5094,2.2255,-0.011,2.5538,0.3355,3.5233,110.5099,SILTITO,3_BRSA_897_SE
248.45,208.8684,11.1526,0.0913,0.0234,0.7872,7.7094,107.4265,2.2252,-0.0109,2.543,0.3353,3.5204,110.7002,SILTITO,3_BRSA_897_SE
248.46,194.8803,10.6067,0.0977,0.0239,0.7958,7.6686,107.3436,2.2248,-0.0108,2.5322,0.335,3.5175,110.8904,SILTITO,3_BRSA_897_SE
248.47,184.9831,10.1964,0.1033,0.0244,0.8018,7.6374,107.2608,2.2245,-0.0106,2.5214,0.3347,3.5146,111.0807,SILTITO,3_BRSA_897_SE
248.48,171.1681,9.6487,0.1114,0.0252,0.8034,7.58,107.1779,2.2241,-0.0105,2.5105,0.3345,3.5117,111.271,SILTITO,3_BRSA_897_SE
248.49,164.1713,9.36,0.1152,0.0258,0.797,7.5291,107.095,2.2238,-0.0104,2.4997,0.3342,3.5088,111.4612,SILTITO,3_BRSA_897_SE
248.5,163.5377,9.2754,0.1174,0.0263,0.792,7.498,107.0121,2.2235,-0.0102,2.4889,0.334,3.5059,111.6515,SILTITO,3_BRSA_897_SE
248.51,158.014,9.1213,0.1213,0.0264,0.7996,7.4936,106.9189,2.2232,-0.01,2.4787,0.3352,3.5071,112.3486,SILTITO,3_BRSA_897_SE
248.52,157.1894,9.1254,0.1218,0.0262,0.8127,7.5114,106.8257,2.2229,-0.0097,2.4684,0.3364,3.5083,113.0457,SILTITO,3_BRSA_897_SE
248.53,158.793,9.1056,0.124,0.0262,0.8173,7.5144,106.7324,2.2225,-0.0094,2.4582,0.3376,3.5094,113.7427,SILTITO,3_BRSA_897_SE
248.54,162.4477,9.1416,0.1272,0.0258,0.8316,7.5466,106.6392,2.2222,-0.0092,2.4479,0.3388,3.5106,114.4398,SILTITO,3_BRSA_897_SE
248.55,154.4948,8.8451,0.1317,0.0258,0.8542,7.5368,106.546,2.2219,-0.0089,2.4377,0.3401,3.5118,115.1369,SILTITO,3_BRSA_897_SE
248.56,158.4986,8.9828,0.1309,0.0258,0.8577,7.5456,106.4527,2.2216,-0.0087,2.4275,0.3413,3.513,115.8339,SILTITO,3_BRSA_897_SE
248.57,171.5859,9.2931,0.1279,0.0258,0.8536,7.544,106.3595,2.2213,-0.0084,2.4172,0.3425,3.5142,116.531,SILTITO,3_BRSA_897_SE
248.58,182.4472,9.4728,0.1248,0.0256,0.8518,7.5594,106.2663,2.221,-0.0081,2.407,0.3437,3.5153,117.2281,SILTITO,3_BRSA_897_SE
248.59,175.3984,9.2988,0.1268,0.0259,0.867,7.5476,106.173,2.2207,-0.0079,2.3967,0.3449,3.5165,117.9251,SILTITO,3_BRSA_897_SE
248.6,180.9708,9.4372,0.1248,0.0264,0.8543,7.5177,106.0798,2.2204,-0.0076,2.3865,0.3461,3.5177,118.6221,SILTITO,3_BRSA_897_SE
248.61,189.0281,9.6841,0.1197,0.0266,0.8462,7.5073,105.9037,2.2194,-0.0073,2.386,0.3474,3.5203,118.6436,SILTITO,3_BRSA_897_SE
248.62,199.5292,9.9002,0.1199,0.0262,0.8471,7.541,105.7276,2.2184,-0.007,2.3854,0.3486,3.5229,118.665,SILTITO,3_BRSA_897_SE
248.63,202.38,9.9675,0.1228,0.0257,0.8594,7.582,105.5514,2.2173,-0.0067,2.3849,0.3498,3.5255,118.6865,SILTITO,3_BRSA_897_SE
248.64,213.9123,10.3632,0.1184,0.0253,0.8551,7.6037,105.3753,2.2163,-0.0064,2.3844,0.3511,3.5281,118.7079,SILTITO,3_BRSA_897_SE
248.65,232.1622,10.8876,0.1095,0.0253,0.8388,7.6038,105.1992,2.2153,-0.0061,2.3838,0.3523,3.5308,118.7294,SILTITO,3_BRSA_897_SE
248.66,239.7871,11.0073,0.1115,0.0262,0.834,7.5754,105.0231,2.2143,-0.0058,2.3833,0.3536,3.5334,118.7508,SILTITO,3_BRSA_897_SE
248.67,242.5592,10.9416,0.115,0.026,0.825,7.5803,104.847,2.2132,-0.0055,2.3828,0.3548,3.536,118.7723,SILTITO,3_BRSA_897_SE
248.68,235.831,10.6976,0.1156,0.0266,0.815,7.536,104.6709,2.2122,-0.0052,2.3822,0.356,3.5386,118.7937,SILTITO,3_BRSA_897_SE
248.69,226.146,10.4278,0.1138,0.0274,0.8,7.4864,104.4948,2.2112,-0.0049,2.3817,0.3573,3.5412,118.8151,SILTITO,3_BRSA_897_SE
248.7,211.8753,10.0452,0.1153,0.0281,0.7894,7.4374,104.3187,2.2101,-0.0045,2.3812,0.3585,3.5438,118.8366,SILTITO,3_BRSA_897_SE
248.71,197.8607,9.7711,0.1148,0.0284,0.7846,7.4067,104.241,2.2094,-0.0046,2.3825,0.3592,3.5446,118.8318,SILTITO,3_BRSA_897_SE
248.72,178.2773,9.2956,0.1154,0.0291,0.7872,7.3628,104.1633,2.2086,-0.0046,2.3839,0.36,3.5454,118.8269,SILTITO,3_BRSA_897_SE
248.73,152.4006,8.7483,0.1222,0.0302,0.7901,7.2964,104.0856,2.2078,-0.0047,2.3853,0.3607,3.5462,118.8221,SILTITO,3_BRSA_897_SE
248.74,140.754,8.4347,0.1274,0.0318,0.7768,7.2105,104.0079,2.207,-0.0047,2.3867,0.3614,3.547,118.8173,SILTITO,3_BRSA_897_SE
248.75,122.9584,8.0279,0.1297,0.0322,0.7756,7.1708,103.9302,2.2063,-0.0048,2.3881,0.3622,3.5478,118.8124,SILTITO,3_BRSA_897_SE
248.76,122.9397,8.0082,0.1339,0.0323,0.7805,7.1795,103.8525,2.2055,-0.0049,2.3895,0.3629,3.5486,118.8076,SILTITO,3_BRSA_897_SE
248.77,127.9388,8.0996,0.137,0.0322,0.7924,7.1964,103.7748,2.2047,-0.0049,2.3909,0.3636,3.5494,118.8028,SILTITO,3_BRSA_897_SE
248.78,137.0201,8.3828,0.1312,0.0309,0.7844,7.2738,103.6971,2.2039,-0.005,2.3922,0.3644,3.5502,118.798,SILTITO,3_BRSA_897_SE
248.79,140.855,8.489,0.131,0.0308,0.7872,7.2937,103.6194,2.2032,-0.005,2.3936,0.3651,3.551,118.7931,SILTITO,3_BRSA_897_SE
248.8,149.2866,8.7453,0.1286,0.031,0.791,7.3084,103.5417,2.2024,-0.0051,2.395,0.3658,3.5517,118.7883,SILTITO,3_BRSA_897_SE
248.81,148.399,8.6357,0.1351,0.0322,0.798,7.277,103.2827,2.2017,-0.0052,2.4002,0.3676,3.5507,118.8668,SILTITO,3_BRSA_897_SE
248.82,139.0932,8.2508,0.1478,0.0339,0.8096,7.2178,103.0238,2.2011,-0.0053,2.4053,0.3694,3.5497,118.9453,SILTITO,3_BRSA_897_SE
248.83,134.6716,8.0018,0.158,0.0348,0.8168,7.1736,102.7648,2.2004,-0.0055,2.4104,0.3712,3.5487,119.0239,SILTITO,3_BRSA_897_SE
248.84,122.8876,7.6962,0.1609,0.0352,0.8298,7.1434,102.5058,2.1998,-0.0056,2.4156,0.373,3.5477,119.1024,SILTITO,3_BRSA_897_SE
248.85,116.7193,7.5082,0.1672,0.0349,0.8377,7.1322,102.2468,2.1991,-0.0058,2.4207,0.3748,3.5467,119.1809,SILTITO,3_BRSA_897_SE
248.86,111.7654,7.4178,0.169,0.0338,0.85,7.1706,101.9878,2.1985,-0.0059,2.4259,0.3766,3.5457,119.2594,SILTITO,3_BRSA_897_SE
248.87,122.0864,7.8414,0.1594,0.0325,0.8344,7.2311,101.7288,2.1978,-0.0061,2.431,0.3784,3.5447,119.3379,SILTITO,3_BRSA_897_SE
248.88,128.5952,8.2522,0.1417,0.0305,0.8285,7.3127,101.4699,2.1971,-0.0062,2.4361,0.3802,3.5437,119.4164,SILTITO,3_BRSA_897_SE
248.89,140.8684,8.735,0.1289,0.0284,0.8317,7.4164,101.2109,2.1965,-0.0064,2.4413,0.3819,3.5427,119.4949,SILTITO,3_BRSA_897_SE
248.9,149.5121,9.0836,0.1208,0.0273,0.824,7.4739,100.9519,2.1958,-0.0065,2.4464,0.3837,3.5417,119.5734,SILTITO,3_BRSA_897_SE
248.91,153.4121,9.275,0.1114,0.0274,0.8057,7.4614,100.7119,2.1938,-0.0066,2.4487,0.3846,3.5483,119.6144,SILTITO,3_BRSA_897_SE
248.92,146.1846,9.0776,0.1105,0.0273,0.7998,7.4546,100.4719,2.1918,-0.0067,2.4509,0.3854,3.5549,119.6554,SILTITO,3_BRSA_897_SE
248.93,141.4422,8.9073,0.114,0.0276,0.8072,7.4366,100.2319,2.1898,-0.0069,2.4531,0.3862,3.5615,119.6964,SILTITO,3_BRSA_897_SE
248.94,128.532,8.4945,0.1197,0.028,0.8216,7.4107,99.9919,2.1877,-0.007,2.4554,0.387,3.568,119.7374,SILTITO,3_BRSA_897_SE
248.95,115.8152,8.0418,0.1312,0.0293,0.8309,7.3405,99.7519,2.1857,-0.0071,2.4576,0.3879,3.5746,119.7783,SILTITO,3_BRSA_897_SE
248.96,113.3812,7.9304,0.1359,0.0298,0.8409,7.3309,99.5119,2.1837,-0.0072,2.4599,0.3887,3.5812,119.8193,SILTITO,3_BRSA_897_SE
248.97,108.4086,7.7051,0.1423,0.0297,0.8508,7.3442,99.2719,2.1817,-0.0073,2.4621,0.3895,3.5877,119.8603,SILTITO,3_BRSA_897_SE
248.98,108.65,7.6332,0.145,0.0306,0.8484,7.3041,99.032,2.1797,-0.0074,2.4643,0.3904,3.5943,119.9013,SILTITO,3_BRSA_897_SE
248.99,107.701,7.548,0.1532,0.0314,0.844,7.2582,98.792,2.1776,-0.0076,2.4666,0.3912,3.6009,119.9423,SILTITO,3_BRSA_897_SE
249.0,112.2278,7.6279,0.1552,0.0326,0.8198,7.1941,98.552,2.1756,-0.0077,2.4688,0.392,3.6074,119.9833,SILTITO,3_BRSA_897_SE
249.01,113.1716,7.627,0.1598,0.0332,0.8046,7.1724,98.6867,2.1746,-0.0076,2.47,0.3902,3.6164,120.0239,SILTITO,3_BRSA_897_SE
249.02,109.1003,7.4982,0.16,0.0334,0.7993,7.1472,98.8214,2.1736,-0.0075,2.4712,0.3885,3.6253,120.0645,SILTITO,3_BRSA_897_SE
249.03,109.6564,7.5843,0.1536,0.033,0.7886,7.147,98.956,2.1726,-0.0074,2.4724,0.3867,3.6343,120.1052,SILTITO,3_BRSA_897_SE
249.04,105.571,7.5313,0.1482,0.0326,0.7814,7.1335,99.0907,2.1716,-0.0073,2.4735,0.3849,3.6433,120.1458,SILTITO,3_BRSA_897_SE
249.05,104.5521,7.5941,0.1403,0.0324,0.7698,7.1428,99.2254,2.1705,-0.0072,2.4747,0.3831,3.6522,120.1865,SILTITO,3_BRSA_897_SE
249.06,102.9945,7.5862,0.1354,0.0324,0.7696,7.142,99.36,2.1695,-0.0071,2.4759,0.3813,3.6612,120.2271,SILTITO,3_BRSA_897_SE
249.07,101.7919,7.6064,0.1333,0.0322,0.7663,7.15,99.4947,2.1685,-0.007,2.4771,0.3796,3.6701,120.2678,SILTITO,3_BRSA_897_SE
249.08,99.0596,7.4748,0.1407,0.0321,0.7889,7.1651,99.6294,2.1675,-0.0069,2.4783,0.3778,3.6791,120.3084,SILTITO,3_BRSA_897_SE
249.09,102.8308,7.6101,0.1391,0.0312,0.8226,7.2398,99.7641,2.1665,-0.0068,2.4794,0.376,3.688,120.349,SILTITO,3_BRSA_897_SE
249.1,106.9104,7.81,0.1358,0.0311,0.8364,7.2742,99.8987,2.1654,-0.0068,2.4806,0.3742,3.697,120.3897,SILTITO,3_BRSA_897_SE
249.11,109.1684,7.897,0.1397,0.0301,0.8576,7.3414,99.9143,2.1646,-0.0066,2.4804,0.3729,3.7105,120.4202,SILTITO,3_BRSA_897_SE
249.12,111.4351,7.965,0.1416,0.0274,0.898,7.4871,99.9298,2.1637,-0.0065,2.4802,0.3715,3.724,120.4507,SILTITO,3_BRSA_897_SE
249.13,125.6028,8.4941,0.1308,0.0252,0.8994,7.605,99.9453,2.1629,-0.0064,2.48,0.3701,3.7375,120.4813,SILTITO,3_BRSA_897_SE
249.14,122.621,8.4154,0.1306,0.0248,0.9065,7.626,99.9609,2.162,-0.0063,2.4798,0.3688,3.751,120.5118,SILTITO,3_BRSA_897_SE
249.15,112.5004,7.95,0.1456,0.026,0.9071,7.5513,99.9764,2.1612,-0.0062,2.4796,0.3674,3.7645,120.5423,SILTITO,3_BRSA_897_SE
249.16,106.0377,7.6713,0.1478,0.0255,0.9124,7.5657,99.9919,2.1603,-0.006,2.4794,0.3661,3.7779,120.5728,SILTITO,3_BRSA_897_SE
249.17,104.2824,7.619,0.1424,0.0246,0.9217,7.6118,100.0075,2.1595,-0.0059,2.4792,0.3647,3.7914,120.6033,SILTITO,3_BRSA_897_SE
249.18,100.2458,7.4673,0.1448,0.025,0.9246,7.5836,100.023,2.1586,-0.0058,2.479,0.3633,3.8049,120.6339,SILTITO,3_BRSA_897_SE
249.19,94.1816,7.2784,0.1462,0.026,0.9168,7.5148,100.0386,2.1578,-0.0057,2.4788,0.362,3.8184,120.6644,SILTITO,3_BRSA_897_SE
249.2,102.5638,7.6208,0.1366,0.0256,0.9078,7.5399,100.054,2.1569,-0.0056,2.4786,0.3606,3.8319,120.6949,SILTITO,3_BRSA_897_SE
249.21,114.4463,8.09,0.1268,0.0245,0.9022,7.6178,98.7919,2.1584,-0.0053,2.4757,0.3626,3.8563,120.6639,SILTITO,3_BRSA_897_SE
249.22,134.8847,8.7402,0.1208,0.0241,0.8798,7.642,97.5297,2.1598,-0.0051,2.4727,0.3645,3.8807,120.633,SILTITO,3_BRSA_897_SE
249.23,147.0944,9.2222,0.1108,0.0249,0.8432,7.589,96.2676,2.1613,-0.0048,2.4698,0.3665,3.9051,120.602,SILTITO,3_BRSA_897_SE
249.24,151.5582,9.3604,0.1091,0.026,0.8381,7.5346,95.0055,2.1627,-0.0046,2.4669,0.3684,3.9295,120.571,SILTITO,3_BRSA_897_SE
249.25,156.6517,9.5736,0.1062,0.0256,0.84,7.56,93.7434,2.1642,-0.0043,2.4639,0.3704,3.9539,120.54,SILTITO,3_BRSA_897_SE
249.26,155.0697,9.5183,0.113,0.026,0.8315,7.5413,92.4813,2.1656,-0.0041,2.461,0.3723,3.9783,120.509,SILTITO,3_BRSA_897_SE
249.27,157.1919,9.6131,0.1127,0.026,0.8295,7.5428,91.2192,2.1671,-0.0038,2.458,0.3743,4.0027,120.4781,SILTITO,3_BRSA_897_SE
249.28,152.4604,9.4632,0.1144,0.0262,0.8406,7.5378,89.957,2.1685,-0.0036,2.4551,0.3762,4.0271,120.4471,SILTITO,3_BRSA_897_SE
249.29,149.0994,9.3525,0.1155,0.0264,0.8382,7.521,88.6949,2.17,-0.0033,2.4521,0.3782,4.0515,120.4161,SILTITO,3_BRSA_897_SE
249.3,142.2013,9.1322,0.1168,0.0259,0.8408,7.5449,87.4328,2.1714,-0.0031,2.4492,0.3801,4.0759,120.3851,SILTITO,3_BRSA_897_SE
249.31,149.0784,9.3342,0.1118,0.0256,0.8327,7.5533,86.4228,2.1737,-0.0029,2.4486,0.3817,4.0826,120.3239,SILTITO,3_BRSA_897_SE
249.32,149.259,9.366,0.106,0.025,0.8376,7.5862,85.4128,2.176,-0.0027,2.4479,0.3833,4.0893,120.2627,SILTITO,3_BRSA_897_SE
249.33,137.9511,9.0078,0.1128,0.0255,0.8472,7.5552,84.4027,2.1783,-0.0024,2.4473,0.3848,4.096,120.2015,SILTITO,3_BRSA_897_SE
249.34,141.408,9.1398,0.1118,0.0244,0.8729,7.6362,83.3927,2.1806,-0.0022,2.4467,0.3864,4.1027,120.1402,SILTITO,3_BRSA_897_SE
249.35,151.0856,9.5005,0.1094,0.0234,0.8738,7.6828,82.3827,2.1829,-0.002,2.4461,0.388,4.1094,120.079,SILTITO,3_BRSA_897_SE
249.36,155.5233,9.6996,0.1072,0.0231,0.8716,7.7058,81.3726,2.1852,-0.0018,2.4454,0.3896,4.1161,120.0178,SILTITO,3_BRSA_897_SE
249.37,153.6487,9.6268,0.1066,0.0237,0.8744,7.674,80.3626,2.1875,-0.0016,2.4448,0.3911,4.1228,119.9566,SILTITO,3_BRSA_897_SE
249.38,153.987,9.6498,0.1026,0.0232,0.882,7.7104,79.3526,2.1898,-0.0014,2.4442,0.3927,4.1295,119.8953,SILTITO,3_BRSA_897_SE
249.39,167.0292,10.0936,0.098,0.0226,0.8839,7.7548,78.3425,2.1921,-0.0012,2.4435,0.3943,4.1362,119.8341,SILTITO,3_BRSA_897_SE
249.4,174.3483,10.2629,0.0975,0.0229,0.882,7.7387,77.3325,2.1944,-0.0009,2.4429,0.3958,4.1429,119.7729,SILTITO,3_BRSA_897_SE
249.41,180.7298,10.3397,0.1002,0.0228,0.9004,7.7602,76.7161,2.1974,-0.0007,2.4442,0.3967,4.1442,119.6957,SILTITO,3_BRSA_897_SE
249.42,191.6674,10.662,0.0979,0.0219,0.909,7.8194,76.0998,2.2003,-0.0005,2.4455,0.3975,4.1456,119.6184,SILTITO,3_BRSA_897_SE
249.43,191.4498,10.716,0.0962,0.0212,0.9166,7.8656,75.4834,2.2033,-0.0003,2.4468,0.3983,4.1469,119.5412,SILTITO,3_BRSA_897_SE
249.44,189.0505,10.7102,0.093,0.0216,0.9178,7.844,74.867,2.2062,-0.0001,2.4482,0.3992,4.1482,119.4639,SILTITO,3_BRSA_897_SE
249.45,179.6426,10.4548,0.0926,0.0217,0.9168,7.8166,74.2506,2.2092,0.0001,2.4495,0.4,4.1496,119.3867,CALCILUTITO,3_BRSA_897_SE
249.46,173.8362,10.3479,0.0887,0.0218,0.9104,7.805,73.6342,2.2121,0.0003,2.4508,0.4008,4.1509,119.3094,CALCILUTITO,3_BRSA_897_SE
249.47,154.7337,9.7085,0.098,0.0235,0.9064,7.7039,73.0179,2.2151,0.0005,2.4521,0.4017,4.1522,119.2322,CALCILUTITO,3_BRSA_897_SE
249.48,137.1194,9.023,0.1116,0.0258,0.8938,7.554,72.4015,2.218,0.0007,2.4534,0.4025,4.1536,119.155,CALCILUTITO,3_BRSA_897_SE
249.49,119.6994,8.3477,0.1228,0.027,0.8802,7.4688,71.7851,2.221,0.0009,2.4547,0.4033,4.1549,119.0777,CALCILUTITO,3_BRSA_897_SE
249.5,112.6752,8.0425,0.13,0.0271,0.8998,7.4713,71.1688,2.2239,0.0011,2.456,0.4041,4.1562,119.0005,CALCILUTITO,3_BRSA_897_SE
249.51,108.228,7.8812,0.1344,0.0269,0.914,7.4963,71.1291,2.229,0.0013,2.4673,0.4007,4.1546,118.8124,CALCILUTITO,3_BRSA_897_SE
249.52,106.5717,7.8353,0.1349,0.0266,0.9164,7.5112,71.0893,2.234,0.0016,2.4787,0.3973,4.1529,118.6242,CALCILUTITO,3_BRSA_897_SE
249.53,116.7828,8.1615,0.1281,0.0256,0.9096,7.5662,71.0496,2.2391,0.0019,2.49,0.3939,4.1512,118.4361,CALCILUTITO,3_BRSA_897_SE
249.54,140.5653,8.9463,0.1221,0.025,0.9004,7.6124,71.0099,2.2441,0.0022,2.5013,0.3904,4.1495,118.248,CALCILUTITO,3_BRSA_897_SE
249.55,146.0148,9.1647,0.12,0.0256,0.8906,7.5832,70.9702,2.2492,0.0024,2.5126,0.387,4.1478,118.0599,CALCILUTITO,3_BRSA_897_SE
249.56,148.2958,9.2524,0.1169,0.0258,0.8709,7.5617,70.9305,2.2542,0.0027,2.5239,0.3836,4.1461,117.8717,CALCILUTITO,3_BRSA_897_SE
249.57,161.0075,9.6996,0.1134,0.0256,0.8599,7.5764,70.8908,2.2593,0.003,2.5353,0.3801,4.1444,117.6836,CALCILUTITO,3_BRSA_897_SE
249.58,178.9966,10.2707,0.1109,0.0247,0.8564,7.6293,70.8511,2.2643,0.0033,2.5466,0.3767,4.1427,117.4955,CALCILUTITO,3_BRSA_897_SE
249.59,179.3355,10.4232,0.103,0.0241,0.847,7.6532,70.8114,2.2694,0.0035,2.5579,0.3733,4.1411,117.3074,CALCILUTITO,3_BRSA_897_SE
249.6,190.14,10.8614,0.0927,0.0236,0.8312,7.6897,70.7717,2.2744,0.0038,2.5692,0.3698,4.1394,117.1192,CALCILUTITO,3_BRSA_897_SE
249.61,207.2236,11.378,0.0874,0.0228,0.8456,7.7462,70.9944,2.2755,0.0035,2.5778,0.3676,4.1393,117.0045,CALCILUTITO,3_BRSA_897_SE
249.62,199.5797,11.0566,0.0908,0.0229,0.8598,7.7491,71.2171,2.2765,0.0033,2.5865,0.3654,4.1393,116.8898,CALCILUTITO,3_BRSA_897_SE
249.63,184.4672,10.4881,0.099,0.023,0.8628,7.7324,71.4399,2.2776,0.003,2.5951,0.3632,4.1393,116.7751,CALCILUTITO,3_BRSA_897_SE
