TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO
683.11,333.1292,14.0558,0.0806,0.0292,0.8894,7.2862,116.4054,2.7005,0.0267
683.12,332.3826,13.6005,0.0932,0.0286,0.8962,7.3484,116.3,2.7003,0.0263
683.13,324.9297,13.0904,0.102,0.029,0.9037,7.359,116.1947,2.7,0.0259
683.14,325.0884,12.8636,0.1048,0.0293,0.904,7.345,116.0893,2.6997,0.0255
683.15,334.6164,13.0258,0.1084,0.0287,0.8982,7.4052,115.9839,2.6995,0.0251
683.16,347.4516,13.4182,0.1069,0.0298,0.889,7.3222,115.8785,2.6992,0.0246
683.17,368.902,14.0116,0.1008,0.029,0.8738,7.3765,115.7731,2.6989,0.0242
683.18,402.0438,14.6647,0.0992,0.0295,0.8559,7.3648,115.6678,2.6986,0.0238
683.19,432.3888,15.2997,0.0982,0.0297,0.8459,7.3888,115.5624,2.6984,0.0234
683.2,442.132,15.5327,0.0966,0.0308,0.8607,7.3588,115.457,2.6981,0.023
683.21,451.9742,15.6804,0.1005,0.0302,0.8654,7.3985,115.5214,2.6978,0.0226
683.22,443.2316,15.6008,0.106,0.0313,0.8705,7.332,115.5859,2.6974,0.0222
683.23,439.3652,15.7257,0.1034,0.033,0.8756,7.2292,115.6503,2.697,0.0218
683.24,410.9664,15.373,0.1021,0.0327,0.8866,7.2073,115.7147,2.6967,0.0214
683.25,410.5778,15.3614,0.1025,0.0329,0.8876,7.1258,115.7791,2.6963,0.021
683.26,428.3187,15.7983,0.0947,0.0321,0.8796,7.1569,115.8436,2.696,0.0207
683.27,426.4888,15.8474,0.0854,0.0322,0.8851,7.2244,115.908,2.6956,0.0203
683.28,421.635,15.7364,0.0801,0.0314,0.8914,7.2861,115.9724,2.6953,0.0199
683.29,442.3912,15.9692,0.0778,0.0308,0.892,7.285,116.0369,2.695,0.0195
683.3,456.6558,16.1766,0.0738,0.0292,0.8914,7.4296,116.1013,2.6946,0.0191
683.31,450.2549,15.989,0.0749,0.0291,0.8967,7.4158,116.3036,2.6941,0.0188
683.32,473.11,16.3413,0.0716,0.0278,0.8904,7.4838,116.5058,2.6936,0.0184
683.33,514.8316,17.1638,0.067,0.0276,0.8756,7.4718,116.7081,2.6931,0.0181
683.34,527.3177,17.4447,0.0657,0.0269,0.8619,7.5312,116.9103,2.6926,0.0177
683.35,527.984,17.518,0.0656,0.0273,0.8496,7.4675,117.1126,2.692,0.0174
683.36,523.343,17.493,0.0622,0.0269,0.8314,7.5022,117.3149,2.6915,0.0171
683.37,496.6524,16.9214,0.0648,0.0277,0.8289,7.4241,117.5171,2.691,0.0167
683.38,455.6599,15.9304,0.0752,0.0283,0.8412,7.4092,117.7194,2.6905,0.0164
683.39,432.1302,15.2586,0.0802,0.0292,0.8428,7.319,117.9216,2.69,0.016
683.4,423.552,14.9408,0.0806,0.0292,0.8305,7.3146,118.1239,2.6895,0.0157
683.41,412.7218,14.6199,0.0828,0.0292,0.8267,7.3106,118.0775,2.6889,0.0155
683.42,412.749,14.7134,0.0808,0.0292,0.8134,7.2991,118.031,2.6882,0.0154
683.43,409.2643,14.8302,0.0796,0.0293,0.7899,7.2677,117.9846,2.6876,0.0152
683.44,381.4184,14.4116,0.0767,0.0293,0.784,7.2887,117.9381,2.6869,0.015
683.45,335.0418,13.7028,0.0766,0.0298,0.8066,7.2614,117.8917,2.6863,0.0148
683.46,314.7177,13.4422,0.0776,0.0303,0.8104,7.2077,117.8453,2.6857,0.0147
683.47,303.1007,13.1793,0.0824,0.0312,0.8005,7.1295,117.7988,2.685,0.0145
683.48,308.1069,13.1928,0.0806,0.0308,0.7928,7.1652,117.7524,2.6844,0.0143
683.49,331.8045,13.5994,0.0757,0.032,0.7839,7.0627,117.7059,2.6837,0.0142
683.5,357.6743,14.0338,0.0746,0.0316,0.7755,7.102,117.6595,2.6831,0.014
683.51,376.1339,14.3152,0.0765,0.0322,0.7706,7.0598,117.2784,2.683,0.0141
683.52,375.2078,14.3102,0.0749,0.0308,0.7696,7.171,116.8974,2.6828,0.0142
683.53,381.6104,14.4418,0.0731,0.031,0.7652,7.1406,116.5163,2.6827,0.0143
683.54,393.5715,14.3974,0.0761,0.0304,0.7701,7.2106,116.1353,2.6826,0.0144
683.55,391.2037,14.3408,0.0792,0.03,0.7943,7.2307,115.7542,2.6825,0.0145
683.56,406.1242,14.5948,0.0836,0.0285,0.807,7.3394,115.3731,2.6823,0.0147
683.57,418.5996,14.7586,0.083,0.0286,0.8137,7.3306,114.9921,2.6822,0.0148
683.58,429.4666,15.0976,0.0785,0.0281,0.826,7.3755,114.611,2.6821,0.0149
683.59,418.5416,15.0363,0.0814,0.0282,0.8434,7.3704,114.23,2.6819,0.015
683.6,400.4824,14.752,0.0895,0.0283,0.8541,7.3422,113.8489,2.6818,0.0151
683.61,398.5635,14.7696,0.0878,0.0278,0.8562,7.382,113.3999,2.6818,0.0153
683.62,394.5477,14.9283,0.0806,0.0281,0.8577,7.3403,112.9509,2.6818,0.0155
683.63,415.299,15.257,0.0816,0.0275,0.8473,7.4016,112.5019,2.6818,0.0158
683.64,432.1,15.5944,0.0779,0.0283,0.8372,7.3638,112.0529,2.6818,0.016
683.65,461.1133,16.334,0.0678,0.0274,0.8178,7.4544,111.604,2.6818,0.0162
683.66,479.3499,16.8744,0.0578,0.0277,0.8014,7.4032,111.155,2.6818,0.0164
683.67,486.4354,16.8972,0.0588,0.0276,0.7861,7.4495,110.706,2.6818,0.0166
683.68,479.5932,16.6645,0.06,0.0284,0.7841,7.3736,110.257,2.6818,0.0169
683.69,465.9998,16.1843,0.0693,0.0284,0.784,7.3586,109.808,2.6818,0.0171
683.7,444.7646,15.6028,0.0789,0.0292,0.8011,7.269,109.359,2.6818,0.0173
683.71,431.5537,15.207,0.0872,0.0296,0.8228,7.245,108.7637,2.6824,0.018
683.72,403.6798,14.6825,0.0944,0.0308,0.8451,7.1716,108.1684,2.6831,0.0188
683.73,384.5804,14.4456,0.0986,0.0322,0.8521,7.0814,107.5731,2.6837,0.0195
683.74,364.1523,14.2282,0.0974,0.0324,0.8542,7.052,106.9778,2.6843,0.0203
683.75,374.0971,14.3598,0.0918,0.032,0.8444,7.0958,106.3824,2.6849,0.021
683.76,377.0094,14.4388,0.087,0.0322,0.8294,7.0952,105.7871,2.6856,0.0218
683.77,385.8382,14.4674,0.0834,0.0318,0.8082,7.1171,105.1918,2.6862,0.0226
683.78,403.447,14.691,0.0796,0.0311,0.789,7.144,104.5965,2.6868,0.0233
683.79,406.0955,14.6788,0.0798,0.03,0.8028,7.2238,104.0012,2.6875,0.024
683.8,412.1069,14.777,0.079,0.0298,0.8119,7.2385,103.4059,2.6881,0.0248
683.81,401.2456,14.744,0.0773,0.0295,0.8211,7.2672,103.4668,2.6883,0.0251
683.82,407.03,14.7627,0.0763,0.0304,0.8198,7.2242,103.5278,2.6885,0.0253
683.83,401.5749,14.6553,0.0761,0.0306,0.8184,7.2354,103.5887,2.6887,0.0256
683.84,409.3915,14.7858,0.0734,0.0304,0.8084,7.2278,103.6496,2.6889,0.0259
683.85,416.8099,14.6902,0.0758,0.0304,0.797,7.2142,103.7106,2.6892,0.0262
683.86,400.4913,14.3136,0.0797,0.0306,0.7918,7.2066,103.7715,2.6894,0.0264
683.87,380.2419,14.0382,0.0824,0.0307,0.7892,7.2038,103.8324,2.6896,0.0267
683.88,352.609,13.7058,0.083,0.0299,0.7871,7.262,103.8933,2.6898,0.027
683.89,347.4824,13.5354,0.0875,0.0299,0.7907,7.2712,103.9543,2.69,0.0272
683.9,342.3186,13.5516,0.0869,0.0297,0.7918,7.2826,104.0152,2.6902,0.0275
683.91,344.8278,13.9676,0.0817,0.0302,0.7992,7.2565,104.1356,2.6904,0.0277
683.92,362.2072,14.32,0.0814,0.0288,0.7945,7.3536,104.2559,2.6907,0.0278
683.93,394.0268,14.9961,0.0755,0.0288,0.7958,7.319,104.3763,2.6909,0.028
683.94,408.0219,15.3837,0.0703,0.0278,0.8104,7.3661,104.4966,2.6912,0.0282
683.95,406.8564,15.6549,0.0678,0.0272,0.8116,7.3817,104.617,2.6914,0.0284
683.96,413.9002,15.8006,0.0722,0.0278,0.8032,7.351,104.7374,2.6916,0.0285
683.97,428.0352,16.0526,0.0741,0.0293,0.7925,7.2302,104.8577,2.6919,0.0287
683.98,417.7038,15.838,0.0796,0.0301,0.7972,7.2038,104.9781,2.6921,0.0289
683.99,404.1725,15.5877,0.0836,0.0314,0.7859,7.102,105.0984,2.6924,0.029
684.0,401.3196,15.4698,0.0831,0.0314,0.7798,7.0758,105.2188,2.6926,0.0292
684.01,425.1697,15.6594,0.0769,0.031,0.7824,7.1365,105.474,2.6929,0.0292
684.02,435.9745,15.7497,0.0741,0.0308,0.7951,7.1666,105.7292,2.6932,0.0291
684.03,433.7517,15.6836,0.0723,0.0311,0.8145,7.1384,105.9844,2.6935,0.0291
684.04,439.3124,15.8556,0.0663,0.0306,0.8214,7.2052,106.2396,2.6938,0.029
684.05,437.2168,15.7842,0.0662,0.029,0.8229,7.328,106.4948,2.694,0.029
684.06,445.915,15.9397,0.0676,0.0285,0.8428,7.3544,106.7501,2.6943,0.0289
684.07,436.2424,15.8116,0.0675,0.0285,0.8612,7.391,107.0053,2.6946,0.0288
684.08,405.5094,15.1686,0.0723,0.0288,0.8722,7.4068,107.2605,2.6949,0.0288
684.09,382.2741,14.6784,0.0771,0.0291,0.8808,7.386,107.5157,2.6952,0.0287
684.1,394.9968,14.8356,0.0792,0.0294,0.8867,7.3607,107.7709,2.6955,0.0287
684.11,386.4468,14.7291,0.0806,0.0299,0.8923,7.3525,107.9492,2.6952,0.0284
684.12,383.7355,14.7963,0.0784,0.0295,0.8878,7.3674,108.1275,2.695,0.0281
684.13,410.2243,15.1968,0.0766,0.0296,0.8802,7.359,108.3058,2.6948,0.0278
684.14,465.6923,15.791,0.0732,0.0291,0.863,7.3758,108.4841,2.6945,0.0275
684.15,480.9492,15.7209,0.0761,0.0292,0.8482,7.3684,108.6623,2.6943,0.0272
684.16,476.763,15.4742,0.082,0.0298,0.8354,7.3247,108.8406,2.694,0.0268
684.17,479.4929,15.3106,0.0887,0.0295,0.8206,7.3238,109.0189,2.6938,0.0265
684.18,474.1464,15.2396,0.091,0.0293,0.8105,7.3077,109.1972,2.6935,0.0262
684.19,448.7538,15.0046,0.0896,0.0282,0.8142,7.3718,109.3755,2.6932,0.0259
684.2,411.389,14.707,0.093,0.0288,0.8408,7.341,109.5538,2.693,0.0256
684.21,392.4587,14.5674,0.0924,0.0286,0.855,7.3692,109.85,2.6929,0.0253
684.22,393.7216,14.6325,0.0884,0.029,0.8559,7.3373,110.1461,2.6927,0.0249
684.23,376.9294,14.214,0.0904,0.0294,0.8662,7.3346,110.4423,2.6926,0.0246
684.24,365.1948,13.9956,0.0934,0.0299,0.8786,7.2881,110.7384,2.6925,0.0243
684.25,390.696,14.5406,0.0898,0.0294,0.8796,7.3603,111.0346,2.6924,0.024
684.26,424.8924,15.2542,0.0832,0.0309,0.8743,7.2666,111.3308,2.6922,0.0236
684.27,452.5608,15.711,0.0833,0.0315,0.8748,7.2288,111.6269,2.6921,0.0233
684.28,447.8662,15.5546,0.0868,0.0324,0.8869,7.2028,111.9231,2.692,0.023
684.29,473.1046,15.8644,0.0859,0.0336,0.8888,7.1726,112.2192,2.6918,0.0226
684.3,479.817,15.8097,0.0867,0.0349,0.8905,7.0639,112.5154,2.6917,0.0223
684.31,454.109,15.3918,0.0879,0.0342,0.8942,7.0636,113.2925,2.6913,0.0216
684.32,432.4998,15.0772,0.089,0.0351,0.8972,7.0114,114.0696,2.6909,0.0209
684.33,424.9486,14.9482,0.087,0.0358,0.8981,7.024,114.8467,2.6905,0.0202
684.34,420.2419,15.019,0.0826,0.0367,0.895,6.958,115.6238,2.6901,0.0195
684.35,410.3726,15.067,0.0797,0.0362,0.8924,7.0801,116.401,2.6897,0.0187
684.36,430.098,15.3542,0.0809,0.035,0.885,7.188,117.1781,2.6894,0.018
684.37,457.1918,15.6944,0.0782,0.0348,0.8816,7.256,117.9552,2.689,0.0173
684.38,474.2019,15.9452,0.0745,0.034,0.8816,7.276,118.7323,2.6886,0.0166
684.39,474.447,16.1176,0.0715,0.032,0.883,7.3543,119.5094,2.6882,0.0159
684.4,456.1992,15.7168,0.0731,0.0323,0.8911,7.2856,120.2865,2.6878,0.0152
684.41,426.4008,15.0952,0.0744,0.0319,0.9018,7.3082,120.4258,2.6876,0.0149
684.42,399.3334,14.645,0.077,0.0324,0.9106,7.2946,120.5652,2.6873,0.0146
684.43,382.6318,14.4614,0.0808,0.0339,0.914,7.2577,120.7045,2.6871,0.0143
684.44,395.0734,14.6206,0.0812,0.0336,0.9136,7.319,120.8438,2.6868,0.014
684.45,430.8936,15.031,0.0844,0.034,0.9093,7.3249,120.9832,2.6865,0.0136
684.46,462.5534,15.5572,0.0852,0.0351,0.9052,7.3048,121.1225,2.6863,0.0133
684.47,492.3191,16.0898,0.0832,0.037,0.9012,7.2318,121.2618,2.686,0.013
684.48,522.2588,16.2784,0.085,0.0366,0.8979,7.2624,121.4011,2.6858,0.0127
684.49,560.4088,16.7456,0.082,0.0382,0.8876,7.18,121.5405,2.6855,0.0124
684.5,593.8207,17.1702,0.0802,0.039,0.8768,7.1443,121.6798,2.6853,0.0121
684.51,582.0212,17.1159,0.0804,0.0387,0.878,7.1533,121.901,2.6852,0.0119
684.52,595.6768,17.3323,0.0778,0.0372,0.8775,7.1768,122.1223,2.6851,0.0117
684.53,591.167,17.442,0.0744,0.0376,0.8792,7.1404,122.3435,2.6849,0.0115
684.54,561.3659,17.1466,0.073,0.0392,0.8862,7.0532,122.5648,2.6848,0.0113
684.55,498.5574,16.2494,0.0766,0.0392,0.9021,7.0754,122.786,2.6847,0.0111
684.56,496.8678,16.2734,0.0744,0.0412,0.9027,6.98,123.0073,2.6846,0.0109
684.57,484.3776,15.9413,0.075,0.0419,0.9044,7.0262,123.2286,2.6845,0.0107
684.58,446.354,15.3198,0.0788,0.0426,0.9092,6.991,123.4498,2.6843,0.0105
684.59,436.0911,15.0052,0.0846,0.0423,0.9081,7.0522,123.6711,2.6842,0.0103
684.6,451.9865,15.2648,0.0854,0.0416,0.9002,7.0568,123.8923,2.6841,0.0101
684.61,440.841,15.0366,0.088,0.0383,0.9023,7.1838,123.9842,2.684,0.0101
684.62,411.0548,14.641,0.0876,0.0368,0.9084,7.2074,124.0761,2.684,0.01
684.63,412.1423,14.8504,0.0854,0.036,0.9064,7.2864,124.168,2.6839,0.01
684.64,418.6862,15.0475,0.0794,0.0358,0.9044,7.2718,124.2599,2.6839,0.01
684.65,417.2549,15.0489,0.0794,0.0348,0.9048,7.3258,124.3517,2.6838,0.01
684.66,424.9922,15.2078,0.0812,0.0366,0.9032,7.2063,124.4436,2.6837,0.0099
684.67,436.2808,15.5539,0.0785,0.0378,0.8966,7.1684,124.5355,2.6837,0.0099
684.68,443.0989,15.6682,0.0819,0.0364,0.8908,7.187,124.6274,2.6836,0.0099
684.69,448.9852,15.6983,0.0839,0.0349,0.8848,7.1849,124.7193,2.6836,0.0098
684.7,436.0422,15.596,0.0862,0.0332,0.8851,7.253,124.8112,2.6835,0.0098
684.71,441.0884,15.5954,0.0835,0.0311,0.8822,7.3309,124.987,2.6836,0.0099
684.72,444.2064,15.63,0.0804,0.029,0.878,7.4169,125.1628,2.6838,0.0101
684.73,459.9208,15.8846,0.0778,0.0288,0.8746,7.3934,125.3386,2.6839,0.0102
684.74,512.1112,16.6388,0.0729,0.0283,0.8606,7.4366,125.5144,2.6841,0.0104
684.75,552.0324,17.302,0.0683,0.0288,0.85,7.4077,125.6902,2.6842,0.0105
684.76,602.0779,18.3766,0.0603,0.0289,0.8273,7.45,125.866,2.6843,0.0106
684.77,619.5943,19.0265,0.0552,0.0304,0.8058,7.3164,126.0418,2.6845,0.0108
684.78,634.4,19.3031,0.055,0.0317,0.7994,7.2947,126.2176,2.6846,0.0109
684.79,637.4783,19.4404,0.0553,0.0342,0.8022,7.2036,126.3934,2.6848,0.0111
684.8,619.836,19.4112,0.0556,0.0354,0.8138,7.097,126.5692,2.6849,0.0112
684.81,600.1464,19.05,0.059,0.0353,0.8257,7.0834,126.5607,2.6851,0.0114
684.82,591.4308,18.8401,0.0616,0.0369,0.8409,6.9911,126.5522,2.6853,0.0115
684.83,600.7801,18.8764,0.062,0.0372,0.8455,7.0107,126.5437,2.6856,0.0117
684.84,613.8319,18.9543,0.0616,0.0362,0.8446,7.0424,126.5352,2.6858,0.0118
684.85,595.0994,18.5635,0.064,0.0353,0.8516,7.1361,126.5267,2.686,0.012
684.86,607.3262,18.6926,0.0621,0.0361,0.8474,7.146,126.5183,2.6862,0.0122
684.87,586.6869,18.2492,0.0615,0.0346,0.8492,7.3189,126.5098,2.6864,0.0123
684.88,579.6816,17.7926,0.0629,0.0355,0.8452,7.2765,126.5013,2.6867,0.0125
684.89,576.2718,17.7154,0.0652,0.0356,0.8385,7.2965,126.4928,2.6869,0.0126
684.9,576.8143,17.7613,0.064,0.0359,0.8325,7.2865,126.4843,2.6871,0.0128
684.91,579.5523,17.8045,0.0649,0.0369,0.8314,7.2486,126.7105,2.6875,0.013
684.92,578.695,17.8111,0.067,0.0354,0.832,7.2988,126.9368,2.6879,0.0132
684.93,614.0651,18.4498,0.0646,0.0353,0.8132,7.2818,127.163,2.6883,0.0134
684.94,617.7398,18.7152,0.0628,0.0352,0.8182,7.3234,127.3893,2.6887,0.0136
684.95,624.2702,18.7595,0.0609,0.0352,0.8204,7.3087,127.6155,2.6891,0.0138
684.96,627.2272,18.928,0.0596,0.0345,0.8142,7.2535,127.8417,2.6895,0.014
684.97,650.7718,19.1683,0.0582,0.0348,0.8002,7.1448,128.068,2.6899,0.0142
684.98,661.3385,19.3371,0.0592,0.0362,0.7987,7.0593,128.2942,2.6903,0.0144
684.99,661.3412,19.4605,0.0585,0.0356,0.7969,7.0562,128.5205,2.6907,0.0146
685.0,646.1597,19.4434,0.0595,0.0346,0.7978,7.1237,128.7467,2.6911,0.0148
685.01,644.9429,19.5002,0.0598,0.034,0.798,7.2046,128.8026,2.6923,0.0152
685.02,613.4562,19.0376,0.06,0.0318,0.8093,7.3612,128.8586,2.6934,0.0156
685.03,607.5822,18.871,0.0616,0.0304,0.8168,7.4648,128.9145,2.6946,0.016
685.04,578.4966,18.286,0.067,0.0296,0.826,7.4726,128.9705,2.6957,0.0164
685.05,542.6996,17.584,0.0716,0.0294,0.838,7.4271,129.0264,2.6969,0.0167
685.06,547.9255,17.5797,0.0731,0.0284,0.842,7.4646,129.0823,2.6981,0.0171
685.07,558.2104,17.6914,0.0742,0.0278,0.8449,7.4964,129.1383,2.6992,0.0175
685.08,554.4208,17.7858,0.0715,0.0282,0.849,7.4451,129.1942,2.7004,0.0179
685.09,534.7843,17.6569,0.0695,0.0294,0.8588,7.3996,129.2502,2.7015,0.0183
685.1,571.0852,18.4059,0.062,0.0296,0.8536,7.4418,129.3061,2.7027,0.0187
685.11,586.5925,18.8264,0.0568,0.031,0.8508,7.3986,129.408,2.7032,0.0188
685.12,552.2935,18.326,0.0543,0.0308,0.8602,7.4125,129.5099,2.7037,0.019
685.13,559.2704,18.4322,0.0538,0.0322,0.8583,7.3644,129.6117,2.7041,0.0191
685.14,592.3478,18.775,0.0554,0.0322,0.8518,7.3538,129.7136,2.7046,0.0192
685.15,613.0249,18.8047,0.0624,0.0335,0.848,7.2684,129.8155,2.7051,0.0193
685.16,601.1615,18.6416,0.0652,0.0336,0.8484,7.2478,129.9174,2.7056,0.0195
685.17,620.4746,18.8159,0.0666,0.0335,0.8408,7.2518,130.0193,2.7061,0.0196
685.18,657.7236,19.2083,0.0691,0.0354,0.8354,7.2176,130.1211,2.7065,0.0197
685.19,648.9304,19.0473,0.0678,0.0342,0.836,7.3184,130.223,2.707,0.0199
685.2,634.0283,18.9361,0.066,0.0328,0.837,7.3997,130.3249,2.7075,0.02
685.21,619.1939,18.6613,0.0671,0.0312,0.8439,7.4358,130.3259,2.7079,0.0201
685.22,628.2035,18.6444,0.0672,0.0309,0.8443,7.406,130.3269,2.7084,0.0203
685.23,631.7147,18.822,0.0646,0.029,0.8382,7.4783,130.3279,2.7088,0.0204
685.24,643.4406,18.993,0.0662,0.0286,0.8258,7.4296,130.3289,2.7092,0.0205
685.25,635.248,18.9072,0.0693,0.0284,0.8266,7.4428,130.3299,2.7096,0.0207
685.26,642.2053,19.0587,0.0666,0.0302,0.827,7.348,130.3309,2.7101,0.0208
685.27,652.247,19.3725,0.0612,0.0313,0.8328,7.3117,130.3319,2.7105,0.0209
685.28,634.818,19.0838,0.0631,0.0328,0.8468,7.2441,130.3329,2.7109,0.021
685.29,598.7458,18.6234,0.0642,0.0352,0.8628,7.1256,130.3339,2.7114,0.0212
685.3,586.8305,18.5528,0.064,0.0375,0.8676,7.0066,130.3349,2.7118,0.0213
685.31,585.8872,18.6916,0.0598,0.0374,0.8664,7.0604,129.9783,2.7124,0.0216
685.32,567.2552,18.4982,0.0599,0.0388,0.8674,6.9594,129.6217,2.7129,0.0218
685.33,545.1055,18.2252,0.0616,0.0392,0.8721,6.9736,129.2651,2.7135,0.0221
685.34,548.3554,18.3504,0.0586,0.0384,0.8724,7.0303,128.9085,2.7141,0.0223
685.35,540.7919,18.1569,0.0586,0.035,0.8754,7.2206,128.5519,2.7147,0.0226
685.36,536.686,17.9116,0.0598,0.033,0.8761,7.254,128.1954,2.7152,0.0229
685.37,548.4208,17.9909,0.061,0.0308,0.8752,7.4228,127.8388,2.7158,0.0231
685.38,559.6967,18.0777,0.0624,0.0302,0.8719,7.4142,127.4822,2.7164,0.0234
685.39,556.2695,17.8484,0.0673,0.0288,0.8742,7.4928,127.1256,2.7169,0.0236
685.4,554.8963,17.8141,0.0706,0.029,0.8737,7.412,126.769,2.7175,0.0239
685.41,576.1554,18.2147,0.0672,0.0288,0.8646,7.4362,126.3824,2.7176,0.024
685.42,579.2807,18.373,0.0628,0.0286,0.8562,7.4468,125.9959,2.7177,0.0241
685.43,560.9746,18.0825,0.0614,0.0277,0.8516,7.4775,125.6093,2.7178,0.0241
685.44,558.4502,18.1172,0.0596,0.028,0.8395,7.4022,125.2228,2.7179,0.0242
685.45,556.3306,18.1318,0.053,0.0276,0.8236,7.4431,124.8362,2.718,0.0243
685.46,539.0699,17.8671,0.052,0.0279,0.816,7.4122,124.4496,2.7181,0.0244
685.47,484.942,16.9566,0.0562,0.0276,0.8294,7.3972,124.0631,2.7182,0.0245
685.48,469.5363,16.5692,0.0632,0.028,0.8361,7.365,123.6765,2.7183,0.0245
685.49,468.5441,16.5578,0.0655,0.0272,0.847,7.4275,123.29,2.7184,0.0246
685.5,461.9678,16.4936,0.065,0.0269,0.8578,7.4316,122.9034,2.7185,0.0247
685.51,467.3664,16.3289,0.0708,0.027,0.8652,7.4514,122.2816,2.7186,0.0248
685.52,500.3776,16.7696,0.0724,0.0273,0.8671,7.444,121.6598,2.7187,0.025
685.53,534.1964,17.2248,0.0716,0.0272,0.8665,7.4504,121.0381,2.7188,0.0251
685.54,550.5508,17.542,0.0711,0.0268,0.8629,7.48,120.4163,2.7189,0.0252
685.55,588.4678,18.0735,0.0711,0.0274,0.8545,7.4899,119.7945,2.719,0.0253
685.56,627.6475,18.8595,0.0682,0.0278,0.8372,7.4798,119.1727,2.7192,0.0255
685.57,647.286,19.1599,0.067,0.0286,0.8272,7.4694,118.5509,2.7193,0.0256
685.58,642.6902,19.1311,0.0669,0.0298,0.8236,7.39,117.9292,2.7194,0.0257
685.59,660.4344,19.5204,0.0654,0.0308,0.8154,7.2953,117.3074,2.7195,0.0259
685.6,649.6489,19.246,0.0656,0.0309,0.8152,7.2568,116.6856,2.7196,0.026
685.61,607.2506,18.3716,0.0703,0.0329,0.8236,7.0727,115.902,2.7192,0.0261
685.62,560.9091,17.5308,0.0722,0.0332,0.8287,7.0186,115.1184,2.7189,0.0263
685.63,532.0571,16.9539,0.0796,0.0324,0.8251,7.0776,114.3348,2.7186,0.0264
685.64,487.26,16.1028,0.0884,0.0335,0.8246,7.035,113.5512,2.7182,0.0265
685.65,444.1624,15.288,0.0892,0.0335,0.8318,7.0475,112.7676,2.7179,0.0266
685.66,440.7824,15.2264,0.088,0.0321,0.8325,7.1775,111.984,2.7175,0.0268
685.67,455.1046,15.3819,0.0898,0.0326,0.8235,7.1658,111.2004,2.7172,0.0269
685.68,455.2403,15.4317,0.089,0.0324,0.8391,7.1806,110.4168,2.7168,0.027
685.69,466.7401,15.8424,0.08,0.0302,0.8414,7.3334,109.6332,2.7164,0.0272
685.7,470.2906,16.0004,0.0748,0.0307,0.8469,7.2974,108.8496,2.7161,0.0273
685.71,463.6921,15.963,0.0764,0.0302,0.8622,7.3268,108.9775,2.7158,0.0273
685.72,439.6642,15.7342,0.0754,0.0296,0.8802,7.3514,109.1053,2.7155,0.0273
685.73,410.0155,15.3394,0.074,0.0292,0.8982,7.3602,109.2332,2.7152,0.0272
685.74,402.9746,15.251,0.074,0.0288,0.9046,7.363,109.361,2.7149,0.0272
685.75,391.2626,15.0146,0.0788,0.028,0.9122,7.4113,109.4889,2.7146,0.0272
685.76,372.2334,14.6802,0.0794,0.0288,0.9188,7.3188,109.6168,2.7143,0.0272
685.77,389.5632,14.8816,0.0794,0.0294,0.9134,7.2771,109.7446,2.714,0.0272
685.78,411.555,15.2014,0.0776,0.0303,0.9008,7.2046,109.8725,2.7137,0.0271
685.79,420.0566,15.3467,0.0776,0.0318,0.8857,7.0937,110.0003,2.7134,0.0271
685.8,414.2734,15.1748,0.0756,0.032,0.8728,7.0694,110.1282,2.7131,0.0271
685.81,407.5368,15.0334,0.0769,0.0307,0.8518,7.1588,110.5942,2.7127,0.027
685.82,407.5395,15.1014,0.0767,0.0306,0.8272,7.1673,111.0602,2.7124,0.0269
685.83,396.2992,15.101,0.0786,0.0302,0.8141,7.2152,111.5262,2.712,0.0268
685.84,423.8598,15.5907,0.0766,0.029,0.8006,7.2986,111.9922,2.7117,0.0267
685.85,448.0116,16.162,0.071,0.0291,0.8096,7.3004,112.4583,2.7113,0.0266
685.86,492.9575,16.9704,0.0675,0.0283,0.8159,7.4088,112.9243,2.7109,0.0266
685.87,559.3502,17.955,0.0624,0.0278,0.8076,7.4756,113.3903,2.7106,0.0265
685.88,576.9066,18.1465,0.0614,0.0279,0.8124,7.4558,113.8563,2.7102,0.0264
685.89,566.6613,17.9733,0.0604,0.0289,0.8266,7.4124,114.3223,2.7099,0.0263
685.9,561.7462,17.7796,0.0639,0.0279,0.8309,7.4985,114.7883,2.7095,0.0262
685.91,580.0973,18.1069,0.06,0.029,0.8282,7.4094,115.747,2.7091,0.0256
685.92,565.8609,17.9988,0.0635,0.0286,0.8344,7.4235,116.7057,2.7087,0.025
685.93,541.8954,17.9287,0.0636,0.0286,0.8391,7.447,117.6644,2.7084,0.0244
685.94,563.178,18.3812,0.0601,0.0284,0.8263,7.4583,118.6231,2.708,0.0238
685.95,568.3028,18.7707,0.0532,0.0302,0.8201,7.329,119.5818,2.7076,0.0232
685.96,562.7615,18.8177,0.052,0.031,0.8168,7.3196,120.5405,2.7072,0.0227
685.97,589.8289,19.167,0.0509,0.031,0.8122,7.305,121.4992,2.7068,0.0221
685.98,599.9996,19.3298,0.048,0.0324,0.8144,7.2178,122.4579,2.7065,0.0215
685.99,579.1466,18.9493,0.0514,0.033,0.8238,7.1574,123.4166,2.7061,0.0209
686.0,563.0528,18.5608,0.0548,0.0322,0.8318,7.2327,124.3753,2.7057,0.0203
686.01,572.3252,18.4326,0.0584,0.0316,0.8341,7.2601,124.6801,2.706,0.02
