TDEP,LITOLOGIA
612.0,CALCILUTITO
612.1,CALCILUTITO
612.2,FOLHELHO
612.3,FOLHELHO
612.4,FOLHELHO
612.5,FOLHELHO
612.6,FOLHELHO
612.7,FOLHELHO
612.8,FOLHELHO
612.9,FOLHELHO
613.0,FOLHELHO
613.1,FOLHELHO
613.2,FOLHELHO
613.3,FOLHELHO
613.4,FOLHELHO
613.5,FOLHELHO
613.6,FOLHELHO
613.7,FOLHELHO
613.8,FOLHELHO
613.9,FOLHELHO
614.0,FOLHELHO
614.1,CALCILUTITO
614.2,FOLHELHO
614.3,FOLHELHO
614.4,FOLHELHO
614.5,FOLHELHO
614.6,FOLHELHO
614.7,FOLHELHO
614.8,FOLHELHO
614.9,FOLHELHO
615.0,FOLHELHO
615.1,FOLHELHO
615.2,FOLHELHO
615.3,FOLHELHO
615.4,FOLHELHO
615.5,FOLHELHO
615.6,FOLHELHO
615.7,FOLHELHO
615.8,FOLHELHO
615.9,FOLHELHO
616.0,FOLHELHO
616.1,FOLHELHO
616.2,FOLHELHO
616.3,FOLHELHO
616.4,FOLHELHO
616.5,FOLHELHO
616.6,FOLHELHO
616.7,FOLHELHO
616.8,CALCILUTITO
616.9,CALCILUTITO
617.0,CALCILUTITO
617.1,CALCILUTITO
617.2,CALCILUTITO
617.3,CALCILUTITO
617.4,CALCILUTITO
617.5,CALCILUTITO
617.6,CALCILUTITO
617.7,FOLHELHO
617.8,FOLHELHO
617.9,FOLHELHO
618.0,FOLHELHO
618.1,FOLHELHO
618.2,FOLHELHO
618.3,FOLHELHO
618.4,FOLHELHO
618.5,FOLHELHO
618.6,FOLHELHO
618.7,FOLHELHO
618.8,FOLHELHO
618.9,FOLHELHO
619.0,FOLHELHO
619.1,FOLHELHO
619.2,FOLHELHO
619.3,FOLHELHO
619.4,CALCILUTITO
619.5,CALCILUTITO
619.6,CALCILUTITO
619.7,CALCILUTITO
619.8,CALCILUTITO
619.9,CALCILUTITO
620.0,CALCILUTITO
620.1,CALCILUTITO
620.2,CALCILUTITO
620.3,CALCILUTITO
620.4,CALCILUTITO
620.5,CALCILUTITO
620.6,FOLHELHO
620.7,FOLHELHO
620.8,FOLHELHO
620.9,FOLHELHO
621.0,FOLHELHO
621.1,FOLHELHO
621.2,FOLHELHO
621.3,FOLHELHO
621.4,FOLHELHO
621.5,FOLHELHO
621.6,FOLHELHO
621.7,FOLHELHO
621.8,FOLHELHO
621.9,FOLHELHO
622.0,FOLHELHO
622.1,FOLHELHO
622.2,FOLHELHO
622.3,FOLHELHO
622.4,FOLHELHO
622.5,FOLHELHO
622.6,FOLHELHO
622.7,FOLHELHO
622.8,FOLHELHO
622.9,FOLHELHO
623.0,FOLHELHO
623.1,FOLHELHO
623.2,CALCILUTITO
623.3,CALCILUTITO
623.4,CALCILUTITO
623.5,CALCILUTITO
623.6,CALCILUTITO
623.7,CALCILUTITO
623.8,CALCILUTITO
623.9,FOLHELHO
624.0,FOLHELHO
624.1,FOLHELHO
624.2,FOLHELHO
624.3,FOLHELHO
624.4,FOLHELHO
624.5,FOLHELHO
624.6,FOLHELHO
624.7,FOLHELHO
624.8,FOLHELHO
624.9,FOLHELHO
625.0,FOLHELHO
625.1,CALCILUTITO
625.2,CALCILUTITO
625.3,CALCILUTITO
625.4,CALCILUTITO
625.5,CALCILUTITO
625.6,CALCILUTITO
625.7,CALCILUTITO
625.8,CALCILUTITO
625.9,CALCILUTITO
626.0,FOLHELHO
626.1,FOLHELHO
626.2,FOLHELHO
626.3,FOLHELHO
626.4,FOLHELHO
626.5,FOLHELHO
626.6,CALCILUTITO
626.7,CALCILUTITO
626.8,CALCILUTITO
626.9,CALCILUTITO
627.0,CALCILUTITO
627.1,CALCILUTITO
627.2,CALCILUTITO
627.3,CALCILUTITO
627.4,CALCILUTITO
627.5,CALCILUTITO
627.6,CALCILUTITO
627.7,CALCILUTITO
627.8,CALCILUTITO
627.9,CALCILUTITO
628.0,CALCILUTITO
628.1,FOLHELHO
628.2,FOLHELHO
628.3,FOLHELHO
628.4,FOLHELHO
628.5,FOLHELHO
628.6,FOLHELHO
628.7,SILTITO
628.8,SILTITO
628.9,SILTITO
629.0,SILTITO
629.1,SILTITO
629.2,SILTITO
629.3,SILTITO
629.4,SILTITO
629.5,SILTITO
629.6,SILTITO
629.7,SILTITO
629.8,SILTITO
629.9,FOLHELHO
630.0,FOLHELHO
630.1,FOLHELHO
630.2,FOLHELHO
630.3,FOLHELHO
630.4,FOLHELHO
630.5,FOLHELHO
630.6,FOLHELHO
630.7,FOLHELHO
630.8,FOLHELHO
630.9,FOLHELHO
631.0,FOLHELHO
631.1,FOLHELHO
631.2,ARENITO
631.3,ARENITO
631.4,ARENITO
631.5,ARENITO
631.6,ARENITO
631.7,ARENITO
631.8,ARENITO
631.9,ARENITO
632.0,ARENITO
632.1,ARENITO
632.2,ARENITO
632.3,FOLHELHO
632.4,FOLHELHO
632.5,FOLHELHO
632.6,FOLHELHO
632.7,FOLHELHO
632.8,FOLHELHO
632.9,FOLHELHO
633.0,FOLHELHO
633.1,FOLHELHO
633.2,FOLHELHO
633.3,FOLHELHO
633.4,FOLHELHO
633.5,FOLHELHO
633.6,FOLHELHO
633.7,FOLHELHO
633.8,FOLHELHO
633.9,CALCILUTITO
634.0,CALCILUTITO
634.1,CALCILUTITO
634.2,CALCILUTITO
634.3,CALCILUTITO
634.4,CALCILUTITO
634.5,CALCILUTITO
634.6,CALCILUTITO
634.7,CALCILUTITO
634.8,CALCILUTITO
634.9,CALCILUTITO
635.0,FOLHELHO
635.1,FOLHELHO
635.2,FOLHELHO
635.3,FOLHELHO
635.4,ARENITO
635.5,ARENITO
635.6,ARENITO
635.7,ARENITO
635.8,ARENITO
635.9,ARENITO
636.0,ARENITO
636.1,ARENITO
636.2,ARENITO
636.3,ARENITO
636.4,ARENITO
636.5,ARENITO
636.6,ARENITO
636.7,ARENITO
636.8,ARENITO
636.9,ARENITO
637.0,ARENITO
637.1,ARENITO
637.2,FILITO
637.3,FILITO
637.4,FILITO
637.5,FILITO
637.6,FILITO
637.7,FILITO
637.8,FILITO
637.9,FILITO
638.0,FILITO
638.1,FILITO
638.2,FILITO
638.3,FILITO
638.4,FILITO
638.5,FILITO
638.6,FILITO
638.7,FILITO
638.8,FILITO
638.9,FILITO
639.0,FILITO
639.1,FILITO
639.2,FILITO
639.3,FILITO
639.4,FILITO
639.5,FILITO
639.6,FILITO
639.7,FILITO
639.8,FILITO
639.9,FILITO
640.0,FILITO
640.1,FILITO
640.2,FILITO
640.3,FILITO
640.4,FILITO
640.5,FILITO
640.6,FILITO
640.7,FILITO
640.8,FILITO
640.9,FILITO
641.0,FILITO
641.1,FILITO
641.2,FILITO
641.3,FILITO
641.4,FILITO
641.5,FILITO
641.6,FILITO
641.7,FILITO
641.8,FILITO
641.9,FILITO
642.0,FILITO
642.1,FILITO
642.2,FILITO
642.3,FILITO
642.4,FILITO
642.5,FILITO
642.6,FILITO
642.7,FILITO
642.8,FILITO
642.9,FILITO
643.0,FILITO
643.1,FILITO
643.2,FILITO
643.3,FILITO
643.4,FILITO
643.5,FILITO
643.6,FILITO
643.7,FILITO
643.8,FILITO
643.9,FILITO
644.0,FILITO
644.1,FILITO
644.2,FILITO
644.3,FILITO
644.4,FILITO
644.5,FILITO
644.6,FILITO
644.7,FILITO
644.8,FILITO
644.9,FILITO
645.0,FILITO
645.1,FILITO
645.2,FILITO
645.3,FILITO
645.4,FILITO
645.5,FILITO
645.6,FILITO
645.7,FILITO
645.8,FILITO
645.9,FILITO
646.0,FILITO
646.1,FILITO
646.2,FILITO
646.3,FILITO
646.4,FILITO
646.5,FILITO
646.6,FILITO
646.7,FILITO
646.8,FILITO
646.9,FILITO
647.0,FILITO
647.1,FILITO
647.2,FILITO
647.3,FILITO
647.4,FILITO
647.5,FILITO
647.6,FILITO
647.7,FILITO
647.8,FILITO
647.9,FILITO
648.0,FILITO
648.1,FILITO
648.2,FILITO
648.3,FILITO
648.4,FILITO
648.5,FILITO
648.6,FILITO
648.7,FILITO
648.8,FILITO
648.9,FILITO
649.0,FILITO
649.1,FILITO
649.2,FILITO
649.3,FILITO
649.4,FILITO
649.5,FILITO
649.6,FILITO
649.7,FILITO
649.8,FILITO
649.9,FILITO
650.0,FILITO
650.1,FILITO
650.2,FILITO
650.3,FILITO
650.4,FILITO
650.5,FILITO
650.6,FILITO
650.7,FILITO
650.8,FILITO
650.9,FILITO
651.0,FILITO
651.1,FILITO
651.2,FILITO
651.3,FILITO
651.4,FILITO
651.5,FILITO
651.6,FILITO
651.7,FILITO
651.8,FILITO
651.9,FILITO
652.0,FILITO
652.1,FILITO
652.2,FILITO
652.3,FILITO
652.4,FILITO
652.5,FILITO
652.6,FILITO
652.7,FILITO
652.8,FILITO
652.9,FILITO
653.0,FILITO
653.1,FILITO
653.2,FILITO
653.3,FILITO
653.4,FILITO
653.5,FILITO
653.6,FILITO
653.7,FILITO
653.8,FILITO
653.9,FILITO
654.0,FILITO
654.1,FILITO
654.2,FILITO
654.3,FILITO
654.4,FILITO
654.5,FILITO
654.6,FILITO
654.7,FILITO
654.8,FILITO
654.9,FILITO
655.0,FILITO
655.1,FILITO
655.2,FILITO
655.3,FILITO
655.4,FILITO
655.5,FILITO
655.6,FILITO
655.7,FILITO
655.8,FILITO
655.9,FILITO
656.0,FILITO
656.1,FILITO
656.2,FILITO
656.3,FILITO
656.4,FILITO
656.5,FILITO
656.6,FILITO
656.7,FILITO
656.8,FILITO
656.9,FILITO
657.0,FILITO
657.1,FILITO
657.2,FILITO
657.3,FILITO
657.4,FILITO
657.5,FILITO
657.6,FILITO
657.7,FILITO
657.8,FILITO
657.9,FILITO
658.0,FILITO
658.1,FILITO
658.2,FILITO
658.3,FILITO
658.4,FILITO
658.5,FILITO
658.6,FILITO
658.7,FILITO
658.8,FILITO
658.9,FILITO
659.0,FILITO
659.1,FILITO
659.2,FILITO
659.3,FILITO
659.4,FILITO
659.5,FILITO
659.6,FILITO
659.7,FILITO
659.8,FILITO
659.9,FILITO
660.0,FILITO
660.1,FILITO
660.2,FILITO
660.3,FILITO
660.4,FILITO
660.5,FILITO
660.6,FILITO
660.7,FILITO
660.8,FILITO
660.9,FILITO
661.0,FILITO
661.1,FILITO
661.2,FILITO
661.3,FILITO
661.4,FILITO
661.5,FILITO
661.6,FILITO
661.7,FILITO
661.8,FILITO
661.9,FILITO
662.0,FILITO
662.1,FILITO
662.2,FILITO
662.3,FILITO
662.4,FILITO
662.5,FILITO
662.6,FILITO
662.7,FILITO
662.8,FILITO
662.9,FILITO
663.0,FILITO
663.1,FILITO
663.2,FILITO
663.3,FILITO
663.4,FILITO
663.5,FILITO
663.6,FILITO
663.7,FILITO
663.8,FILITO
663.9,FILITO
664.0,FILITO
664.1,FILITO
664.2,FILITO
664.3,FILITO
664.4,FILITO
664.5,FILITO
664.6,FILITO
664.7,FILITO
664.8,FILITO
664.9,FILITO
665.0,FILITO
665.1,FILITO
665.2,FILITO
665.3,FILITO
665.4,FILITO
665.5,FILITO
665.6,FILITO
665.7,FILITO
665.8,FILITO
665.9,FILITO
666.0,FILITO
666.1,FILITO
666.2,FILITO
666.3,FILITO
666.4,FILITO
666.5,FILITO
666.6,FILITO
666.7,FILITO
666.8,FILITO
666.9,FILITO
667.0,FILITO
667.1,FILITO
667.2,FILITO
667.3,FILITO
667.4,FILITO
667.5,FILITO
667.6,FILITO
667.7,FILITO
667.8,FILITO
667.9,FILITO
668.0,FILITO
668.1,FILITO
668.2,FILITO
668.3,FILITO
668.4,FILITO
668.5,FILITO
668.6,FILITO
668.7,FILITO
668.8,FILITO
668.9,FILITO
669.0,FILITO
669.1,FILITO
669.2,FILITO
669.3,FILITO
669.4,FILITO
669.5,FILITO
669.6,FILITO
669.7,FILITO
669.8,FILITO
669.9,FILITO
670.0,FILITO
670.1,FILITO
670.2,FILITO
670.3,FILITO
670.4,FILITO
670.5,FILITO
670.6,FILITO
670.7,FILITO
670.8,FILITO
670.9,FILITO
671.0,FILITO
671.1,FILITO
671.2,FILITO
671.3,FILITO
671.4,FILITO
671.5,FILITO
671.6,FILITO
671.7,FILITO
671.8,FILITO
671.9,FILITO
672.0,FILITO
672.1,FILITO
672.2,FILITO
672.3,FILITO
672.4,FILITO
672.5,FILITO
672.6,FILITO
672.7,FILITO
672.8,FILITO
672.9,FILITO
673.0,FILITO
673.1,FILITO
673.2,FILITO
673.3,FILITO
673.4,FILITO
673.5,FILITO
673.6,FILITO
673.7,FILITO
673.8,FILITO
673.9,FILITO
674.0,FILITO
674.1,FILITO
674.2,FILITO
674.3,FILITO
674.4,FILITO
674.5,FILITO
674.6,FILITO
674.7,FILITO
674.8,FILITO
674.9,FILITO
675.0,FILITO
675.1,FILITO
675.2,FILITO
675.3,FILITO
675.4,FILITO
675.5,FILITO
675.6,FILITO
675.7,FILITO
675.8,FILITO
675.9,FILITO
676.0,FILITO
676.1,FILITO
676.2,FILITO
676.3,FILITO
676.4,FILITO
676.5,FILITO
676.6,FILITO
676.7,FILITO
676.8,FILITO
676.9,FILITO
677.0,FILITO
677.1,FILITO
677.2,FILITO
677.3,FILITO
677.4,FILITO
677.5,FILITO
677.6,FILITO
677.7,FILITO
677.8,FILITO
677.9,FILITO
678.0,FILITO
678.1,FILITO
678.2,FILITO
678.3,FILITO
678.4,FILITO
678.5,FILITO
678.6,FILITO
678.7,FILITO
678.8,FILITO
678.9,FILITO
679.0,FILITO
679.1,FILITO
679.2,FILITO
679.3,FILITO
679.4,FILITO
679.5,FILITO
679.6,FILITO
679.7,FILITO
679.8,FILITO
679.9,FILITO
680.0,FILITO
680.1,FILITO
680.2,FILITO
680.3,FILITO
680.4,FILITO
680.5,FILITO
680.6,FILITO
680.7,FILITO
680.8,FILITO
680.9,FILITO
681.0,FILITO
681.1,FILITO
681.2,FILITO
681.3,FILITO
681.4,FILITO
681.5,FILITO
681.6,FILITO
681.7,FILITO
681.8,FILITO
681.9,FILITO
682.0,FILITO
682.1,FILITO
682.2,FILITO
682.3,FILITO
682.4,FILITO
682.5,FILITO
682.6,FILITO
682.7,FILITO
682.8,FILITO
682.9,FILITO
683.0,FILITO
683.1,FILITO
683.2,FILITO
683.3,FILITO
683.4,FILITO
683.5,FILITO
683.6,FILITO
683.7,FILITO
683.8,FILITO
683.9,FILITO
684.0,FILITO
684.1,FILITO
684.2,FILITO
684.3,FILITO
684.4,FILITO
684.5,FILITO
684.6,FILITO
684.7,FILITO
684.8,FILITO
684.9,FILITO
685.0,FILITO
685.1,FILITO
685.2,FILITO
685.3,FILITO
685.4,FILITO
685.5,FILITO
685.6,FILITO
685.7,FILITO
685.8,FILITO
685.9,FILITO
686.0,FILITO
686.1,FILITO
686.2,FILITO
686.3,FILITO
686.4,FILITO
686.5,FILITO
686.6,FILITO
686.7,FILITO
686.8,FILITO
686.9,FILITO
687.0,FILITO
687.1,FILITO
687.2,FILITO
687.3,FILITO
687.4,FILITO
687.5,FILITO
687.6,FILITO
687.7,FILITO
687.8,FILITO
687.9,FILITO
688.0,FILITO
688.1,FILITO
688.2,FILITO
688.3,FILITO
688.4,FILITO
688.5,FILITO
688.6,FILITO
688.7,FILITO
688.8,FILITO
688.9,FILITO
689.0,FILITO
689.1,FILITO
689.2,FILITO
689.3,FILITO
689.4,FILITO
689.5,FILITO
689.6,FILITO
689.7,FILITO
689.8,FILITO
689.9,FILITO
690.0,FILITO
690.1,FILITO
690.2,FILITO
690.3,FILITO
690.4,FILITO
690.5,FILITO
690.6,FILITO
690.7,FILITO
690.8,FILITO
690.9,FILITO
691.0,FILITO
691.1,FILITO
691.2,FILITO
691.3,FILITO
691.4,FILITO
691.5,FILITO
691.6,FILITO
691.7,FILITO
691.8,FILITO
691.9,FILITO
692.0,FILITO
692.1,FILITO
692.2,FILITO
692.3,FILITO
692.4,FILITO
692.5,FILITO
692.6,FILITO
692.7,FILITO
692.8,FILITO
692.9,FILITO
693.0,FILITO
693.1,FILITO
693.2,FILITO
693.3,FILITO
693.4,FILITO
693.5,FILITO
693.6,FILITO
693.7,FILITO
693.8,FILITO
693.9,FILITO
694.0,FILITO
694.1,FILITO
694.2,FILITO
694.3,FILITO
694.4,FILITO
694.5,FILITO
694.6,FILITO
694.7,FILITO
694.8,FILITO
694.9,FILITO
695.0,FILITO
695.1,FILITO
695.2,FILITO
695.3,FILITO
695.4,FILITO
695.5,FILITO
695.6,FILITO
695.7,FILITO
695.8,FILITO
695.9,FILITO
696.0,FILITO
696.1,FILITO
696.2,FILITO
696.3,FILITO
696.4,FILITO
696.5,FILITO
696.6,FILITO
696.7,FILITO
696.8,FILITO
696.9,FILITO
697.0,FILITO
697.1,FILITO
697.2,FILITO
697.3,FILITO
697.4,FILITO
697.5,FILITO
697.6,FILITO
697.7,FILITO
697.8,FILITO
697.9,FILITO
698.0,FILITO
698.1,FILITO
698.2,FILITO
698.3,FILITO
698.4,FILITO
698.5,FILITO
698.6,FILITO
698.7,FILITO
698.8,FILITO
698.9,FILITO
699.0,FILITO
699.1,FILITO
699.2,FILITO
699.3,FILITO
699.4,FILITO
699.5,FILITO
699.6,FILITO
699.7,FILITO
699.8,FILITO
699.9,FILITO
700.0,FILITO
700.1,FILITO
700.2,FILITO
700.3,FILITO
700.4,FILITO
700.5,FILITO
700.6,FILITO
700.7,FILITO
700.8,FILITO
700.9,FILITO
701.0,FILITO
701.1,FILITO
701.2,FILITO
701.3,FILITO
701.4,FILITO
701.5,FILITO
701.6,FILITO
701.7,FILITO
701.8,FILITO
701.9,FILITO
702.0,FILITO
702.1,FILITO
702.2,FILITO
702.3,FILITO
702.4,FILITO
702.5,FILITO
702.6,FILITO
702.7,FILITO
702.8,FILITO
702.9,FILITO
703.0,FILITO
703.1,FILITO
703.2,FILITO
703.3,FILITO
703.4,FILITO
703.5,FILITO
703.6,FILITO
703.7,FILITO
703.8,FILITO
703.9,FILITO
704.0,FILITO
704.1,FILITO
704.2,FILITO
704.3,FILITO
704.4,FILITO
704.5,FILITO
704.6,FILITO
704.7,FILITO
704.8,FILITO
704.9,FILITO
705.0,FILITO
705.1,FILITO
705.2,FILITO
705.3,FILITO
705.4,FILITO
705.5,FILITO
705.6,FILITO
705.7,FILITO
705.8,FILITO
705.9,FILITO
706.0,FILITO
706.1,FILITO
706.2,FILITO
706.3,FILITO
706.4,FILITO
706.5,FILITO
706.6,FILITO
706.7,FILITO
706.8,FILITO
706.9,FILITO
707.0,FILITO
707.1,FILITO
707.2,FILITO
707.3,FILITO
707.4,FILITO
707.5,FILITO
707.6,FILITO
707.7,FILITO
707.8,FILITO
707.9,FILITO
708.0,FILITO
708.1,FILITO
708.2,FILITO
708.3,FILITO
708.4,FILITO
708.5,FILITO
708.6,FILITO
708.7,FILITO
708.8,FILITO
708.9,FILITO
709.0,FILITO
709.1,FILITO
709.2,FILITO
709.3,FILITO
709.4,FILITO
709.5,FILITO
709.6,FILITO
709.7,FILITO
709.8,FILITO
709.9,FILITO
710.0,FILITO
710.1,FILITO
710.2,FILITO
710.3,FILITO
710.4,FILITO
710.5,FILITO
710.6,FILITO
710.7,FILITO
710.8,FILITO
710.9,FILITO
711.0,FILITO
711.1,FILITO
711.2,FILITO
711.3,FILITO
711.4,FILITO
711.5,FILITO
711.6,FILITO
711.7,FILITO
711.8,FILITO
711.9,FILITO
712.0,FILITO
712.1,FILITO
712.2,FILITO
712.3,FILITO
712.4,FILITO
712.5,FILITO
712.6,FILITO
712.7,FILITO
712.8,FILITO
712.9,FILITO
713.0,FILITO
713.1,FILITO
713.2,FILITO
713.3,FILITO
713.4,FILITO
713.5,FILITO
713.6,FILITO
713.7,FILITO
713.8,FILITO
713.9,FILITO
714.0,FILITO
714.1,FILITO
714.2,FILITO
714.3,FILITO
714.4,FILITO
714.5,FILITO
714.6,FILITO
714.7,FILITO
714.8,FILITO
714.9,FILITO
715.0,FILITO
715.1,FILITO
715.2,FILITO
715.3,FILITO
715.4,FILITO
715.5,FILITO
715.6,FILITO
715.7,FILITO
715.8,FILITO
715.9,FILITO
716.0,FILITO
716.1,FILITO
716.2,FILITO
716.3,FILITO
716.4,FILITO
716.5,FILITO
